,StockCode,Rev,Qty,AWP,ModeQty
1169,22295,2447.1000000000004,1486,1.6467698519515481,10
1170,22296,4987.18000000001,3054,1.632999345121156,10
1171,22297,4715.030000000001,3863,1.220561739580637,16
1172,22299,771.4,882,0.8746031746031746,32
1173,22300,3014.1899999999987,1437,2.0975574112734856,9
1174,22301,4469.940000000001,2094,2.134641833810889,10
1175,22302,2858.999999999999,1172,2.439419795221842,9
1176,22303,3554.700000000001,1451,2.449827705031014,9
1177,22304,1268.06,744,1.7043817204301075,15
1178,22305,1556.89,683,2.279487554904832,15
1179,22306,804.1900000000005,688,1.1688808139534892,10
1180,22307,519.2200000000003,445,1.166786516853933,10
1181,22308,356.89000000000004,145,2.4613103448275866,4
1182,22309,709.3800000000005,293,2.42109215017065,4
1183,22310,841.79,531,1.585291902071563,10
1184,22311,805.85,287,2.8078397212543553,4
1185,22312,1036.7500000000005,367,2.824931880108993,5
1186,22313,845.3900000000003,303,2.7900660066006613,5
1187,22314,1063.6000000000006,378,2.8137566137566155,5
1188,22315,914.77,761,1.2020630749014454,6
1189,22316,705.05,637,1.1068288854003139,14
1190,22317,506.3199999999999,172,2.9437209302325575,4
1191,22318,705.6000000000004,240,2.9400000000000017,4
1192,22319,430.78000000000026,926,0.46520518358531343,19
1193,22320,577.1500000000001,97,5.950000000000001,2
1194,22321,645.15,759,0.85,12
1195,22322,145.35,171,0.85,11
1196,22323,1.95,1,1.95,1
1197,22324,456.3599999999999,228,2.0015789473684205,7
1198,22325,450.4500000000001,91,4.950000000000001,2
1199,22326,8109.249999999972,2827,2.8685001768659255,8
1200,22327,1081.150000000001,373,2.8985254691689035,3
1201,22328,4557.699999999989,1558,2.9253530166880544,6
1202,22329,859.9499999999992,527,1.6317836812144197,6
1203,22331,1086.9,682,1.5936950146627566,9
1204,22332,1546.2000000000007,972,1.5907407407407415,7
1205,22333,2214.450000000003,1377,1.6081699346405252,9
1206,22334,1101.44,684,1.6102923976608188,7
1207,22335,1250.1999999999998,2024,0.617687747035573,15
1208,22336,310.78000000000003,1120,0.2774821428571429,31
1209,22337,383.95,635,0.6046456692913386,23
1210,22338,913.4399999999996,4158,0.2196825396825396,33
1211,22339,216.23999999999995,1080,0.2002222222222222,33
1212,22340,412.83000000000015,981,0.42082568807339465,15
1213,22341,672.6500000000001,405,1.6608641975308645,9
1214,22342,510.59999999999997,564,0.9053191489361702,17
1215,22343,729.61,1687,0.4324896265560166,25
1216,22344,373.30999999999995,1049,0.35587225929456623,22
1217,22345,303.18000000000006,954,0.31779874213836484,21
1218,22346,309.69,885,0.3499322033898305,26
1219,22348,1472.180000000001,1754,0.8393272519954396,12
1220,22349,1345.11,361,3.72606648199446,4
1221,22350,3583.769999999998,1355,2.6448487084870833,15
1222,22351,19.8,12,1.6500000000000001,12
1223,22352,3183.6000000000017,1312,2.4265243902439035,6
1224,22353,155.54999999999998,61,2.55,2
1225,22354,1138.95,321,3.5481308411214956,11
1226,22355,3214.6099999999983,3959,0.8119752462743113,12
1227,22356,2696.4300000000003,3335,0.8085247376311845,12
1228,22357,688.25,169,4.072485207100592,4
1229,22358,1317.6800000000017,448,2.9412500000000037,3
1230,22359,471.8899999999997,159,2.9678616352201237,2
1231,22360,1158.1000000000008,406,2.852463054187194,4
1232,22361,1478.2500000000018,527,2.8050284629981057,3
1233,22362,448.3999999999997,152,2.949999999999998,2
1234,22363,303.1000000000001,106,2.8594339622641516,3
1235,22364,748.2499999999999,271,2.7610701107011066,4
1236,22365,1264.4999999999995,162,7.805555555555553,2
1237,22366,2255.7,302,7.469205298013245,3
1238,22367,3191.249999999992,1663,1.918971737823206,5
1239,22371,1307.25,309,4.230582524271845,2
1240,22372,931.08,220,4.232181818181818,2
1241,22374,1865.8400000000001,444,4.202342342342343,2
1242,22375,1056.05,253,4.174110671936758,2
1243,22376,820.6899999999999,193,4.252279792746114,2
1244,22377,945.9,629,1.5038155802861686,9
1245,22378,2090.460000000001,1684,1.2413657957244661,15
1246,22379,3444.299999999998,1658,2.0773823884197817,7
1247,22380,2197.0499999999993,1119,1.9634048257372647,5
1248,22381,1909.1999999999996,927,2.059546925566343,5
1249,22382,8650.149999999987,5291,1.6348799848799824,8
1250,22383,9047.499999999985,5550,1.6301801801801776,8
1251,22384,7810.199999999996,4788,1.6312030075187962,8
1252,22385,15115.880000000008,8130,1.8592718327183282,16
1253,22386,11475.02000000001,5856,1.9595321038251383,12
1254,22389,246.27000000000007,141,1.7465957446808515,6
1255,22390,410.7200000000001,261,1.5736398467432953,8
1256,22391,186.06,146,1.2743835616438357,8
1257,22393,378.69000000000017,195,1.9420000000000008,6
1258,22394,96.48,72,1.34,10
1259,22395,130.26,134,0.9720895522388059,8
1260,22396,565.3199999999999,1176,0.48071428571428565,10
1261,22398,930.0,1604,0.5798004987531172,10
1262,22399,358.75,287,1.25,6
1263,22400,714.2099999999997,1392,0.5130818965517239,9
1264,22402,1000.6399999999995,1699,0.5889582107121833,11
1265,22403,562.25,1217,0.4619967132292523,13
1266,22405,174.04,164,1.061219512195122,5
1267,22406,335.64000000000004,318,1.0554716981132077,4
1268,22407,98.07,94,1.0432978723404254,3
1269,22408,141.5,137,1.032846715328467,5
1270,22409,268.75,215,1.25,4
1271,22410,212.88,223,0.9546188340807175,4
1272,22411,8049.440000000004,4090,1.968078239608803,9
1273,22412,1780.5000000000011,875,2.034857142857144,7
1274,22413,6559.85,2327,2.819015900300817,10
1275,22414,398.05,57,6.983333333333333,2
1276,22415,151.05,19,7.95,1
1277,22416,384.2499999999998,265,1.449999999999999,7
1278,22417,1919.2500000000005,3603,0.5326810990840967,15
1279,22418,2891.680000000002,3424,0.8445327102803745,22
1280,22419,1233.5999999999997,2806,0.43962936564504623,16
1281,22420,500.32999999999987,1199,0.41728940783986646,13
1282,22421,794.3600000000005,1923,0.41308372334893423,15
1283,22422,397.25000000000017,971,0.4091143151390321,12
1284,22423,54914.05000000005,4677,11.741297840496054,4
1285,22424,3555.15,289,12.301557093425606,1
1286,22425,1109.8500000000008,231,4.804545454545458,2
1287,22426,1449.85,431,3.363921113689095,4
1288,22427,6388.549999999985,1109,5.760640216411168,4
1289,22428,1507.8800000000017,218,6.916880733944962,2
1290,22429,2346.0,552,4.25,2
1291,22430,1536.849999999999,315,4.878888888888886,3
1292,22431,3671.0499999999975,1973,1.860643689812467,6
1293,22432,1425.9000000000021,746,1.9113941018766785,5
1294,22433,2481.6800000000035,1338,1.8547683109118112,6
1295,22434,1486.1299999999997,761,1.9528646517739812,6
1296,22435,1480.22,1186,1.2480775716694772,9
1297,22436,843.6999999999999,1298,0.6499999999999999,14
1298,22437,2254.85,2737,0.823839970770917,15
1299,22438,825.2399999999999,900,0.9169333333333333,12
1300,22439,673.6,1040,0.6476923076923077,10
1301,22440,2249.939999999999,5887,0.3821878715814505,40
1302,22441,2063.099999999997,991,2.0818365287588265,5
1303,22442,774.7499999999998,185,4.1878378378378365,3
1304,22443,683.7,86,7.95,1
1305,22444,603.01,497,1.2132997987927565,21
1306,22445,1368.2000000000016,472,2.8987288135593254,4
1307,22446,432.9899999999999,161,2.689378881987577,3
1308,22447,223.94999999999996,75,2.9859999999999993,4
1309,22448,576.3100000000003,187,3.081871657754012,5
1310,22449,771.4500000000005,231,3.339610389610392,3
1311,22450,392.90000000000003,118,3.329661016949153,3
1312,22451,657.5000000000002,202,3.2549504950495063,5
1313,22452,1091.8500000000006,387,2.821317829457366,5
1314,22453,951.7000000000003,334,2.849401197604791,7
1315,22454,639.0,228,2.8026315789473686,6
1316,22456,3911.9999999999936,820,4.770731707317065,3
1317,22457,15445.200000000017,5448,2.835022026431721,8
1318,22458,1371.4299999999998,513,2.673352826510721,36
1319,22459,962.73,375,2.5672800000000002,25
1320,22460,1967.9900000000002,1651,1.191998788612962,16
1321,22461,639.75,133,4.81015037593985,4
1322,22464,2894.7300000000023,1847,1.5672604223064441,9
1323,22465,1976.109999999999,1325,1.4914037735849048,12
1324,22466,5041.950000000003,2911,1.7320336654070774,18
1325,22467,5975.5500000000075,2523,2.3684304399524407,8
1326,22468,1705.2,264,6.459090909090909,4
1327,22469,28020.689999999948,16640,1.6839356971153814,16
1328,22470,9770.449999999968,3379,2.8915211601065307,5
1329,22471,1095.73,359,3.0521727019498606,5
1330,22472,1224.170000000001,291,4.206769759450175,3
1331,22473,1239.3900000000003,437,2.836132723112129,5
1332,22474,444.0,100,4.44,2
1333,22475,1225.9500000000007,281,4.362811387900359,2
1334,22476,1562.85,683,2.2882137628111274,14
1335,22477,463.75,371,1.25,7
1336,22478,1936.85,1417,1.3668666196189132,18
1337,22479,1513.1,1078,1.4036178107606678,19
1338,22480,729.77,613,1.190489396411093,9
1339,22481,608.52,694,0.8768299711815561,7
1340,22482,523.52,448,1.1685714285714286,9
1341,22483,2038.8300000000027,725,2.812179310344831,5
1342,22485,2991.3,238,12.568487394957984,2
1343,22486,165.90000000000006,42,3.9500000000000015,8
1344,22487,3486.9500000000003,364,9.579532967032968,1
1345,22488,3037.6499999999974,1905,1.594566929133857,9
1346,22489,3754.0499999999943,9312,0.40314110824742205,28
1347,22491,3120.6400000000026,3898,0.8005746536685486,19
1348,22492,8055.149999999987,12963,0.621395510298541,62
1349,22493,3344.1300000000015,2081,1.6069822200864976,11
1350,22494,523.01,433,1.2078752886836028,8
1351,22495,279.56000000000006,116,2.4100000000000006,2
1352,22496,465.28999999999985,239,1.9468200836820078,3
1353,22497,756.5,178,4.25,2
1354,22498,1362.5500000000006,229,5.950000000000003,2
1355,22499,9905.029999999992,1730,5.725450867052018,5
1356,22500,840.2000000000006,240,3.5008333333333357,2
1357,22501,3466.000000000003,360,9.627777777777787,2
1358,22502,3702.3499999999995,674,5.493100890207715,4
1359,22503,379.25,23,16.48913043478261,3
1360,22504,1979.3,110,17.993636363636362,6
1361,22505,2592.8999999999996,534,4.855617977528089,3
1362,22507,12377.070000000003,2779,4.45378553436488,7
1363,22508,1792.5,478,3.75,2
1364,22509,875.1999999999998,96,9.116666666666665,2
1365,22510,404.62,210,1.9267619047619047,5
1366,22511,455.87,245,1.8606938775510204,5
1367,22512,236.0,118,2.0,3
1368,22513,408.73,135,3.02762962962963,2
1369,22514,539.1000000000005,261,2.0655172413793124,3
1370,22515,484.5000000000004,235,2.061702127659576,3
1371,22516,350.09999999999997,171,2.0473684210526315,3
1372,22517,381.60000000000036,186,2.0516129032258084,3
1373,22518,663.3000000000004,333,1.991891891891893,5
1374,22519,741.0000000000005,370,2.002702702702704,5
1375,22520,599.2500000000003,705,0.8500000000000005,6
1376,22521,515.95,607,0.8500000000000001,6
1377,22522,749.3900000000004,911,0.8226015367727777,7
1378,22523,707.200000000001,832,0.8500000000000012,6
1379,22524,721.0,592,1.2179054054054055,8
1380,22525,553.5,458,1.2085152838427948,8
1381,22526,726.75,57,12.75,1
1382,22529,329.76000000000005,816,0.4041176470588236,13
1383,22530,626.0400000000003,1494,0.41903614457831345,15
1384,22531,1348.5000000000005,3293,0.4095050106286063,19
1385,22532,360.06000000000006,1063,0.33872060206961435,15
1386,22533,113.64000000000003,274,0.41474452554744534,6
1387,22534,993.7800000000003,2397,0.41459324155194005,17
1388,22535,611.2799999999999,1668,0.3664748201438848,14
1389,22536,1738.9799999999996,4601,0.3779569658769832,30
1390,22537,743.4000000000002,1770,0.4200000000000001,12
1391,22538,151.5,387,0.39147286821705424,14
1392,22539,1050.41,2824,0.37195821529745043,31
1393,22540,468.74999999999994,1152,0.40690104166666663,30
1394,22541,181.04,466,0.3884978540772532,21
1395,22543,516.6099999999999,1436,0.3597562674094707,35
1396,22544,663.02,1675,0.3958328358208955,20
1397,22545,390.68999999999994,1088,0.3590900735294117,22
1398,22546,767.4099999999997,2064,0.3718071705426355,33
1399,22547,278.66999999999996,736,0.3786277173913043,14
1400,22548,2097.9599999999996,1873,1.1201067805659368,10
1401,22549,4237.040000000005,2992,1.4161229946524083,11
1402,22550,2309.2799999999997,640,3.6082499999999995,6
1403,22551,5909.400000000012,3628,1.628831312017644,9
1404,22553,3684.0000000000077,2256,1.6329787234042588,7
1405,22554,5823.600000000011,3576,1.628523489932889,9
1406,22555,5597.400000000007,3404,1.6443595769682746,10
1407,22556,5276.250000000009,3221,1.6380782365724957,9
1408,22557,3799.9500000000107,2303,1.6500000000000046,6
1409,22558,6075.950000000008,3999,1.519367341835461,10
1410,22559,472.77,387,1.2216279069767442,9
1411,22560,9310.410000000003,8013,1.1619131411456387,23
1412,22561,4870.950000000009,2971,1.6394984853584682,10
1413,22562,1720.4199999999998,1398,1.230629470672389,7
1414,22563,3253.3500000000004,2784,1.1685883620689657,10
1415,22564,2547.52,2241,1.1367782240071396,13
1416,22565,712.4600000000006,818,0.8709779951100252,7
1417,22566,721.3800000000005,834,0.864964028776979,6
1418,22567,2070.82,1622,1.276707768187423,13
1419,22568,6124.349999999999,1685,3.6346290801186942,6
1420,22569,5045.58,1410,3.5784255319148937,7
1421,22570,9862.460000000001,2773,3.556602957086189,8
1422,22571,864.72,1032,0.8379069767441861,9
1423,22572,1050.2900000000009,1265,0.830268774703558,9
1424,22573,2040.810000000001,2445,0.8346871165644176,15
1425,22574,1055.1300000000006,1245,0.8474939759036149,13
1426,22575,863.7000000000002,470,1.8376595744680855,8
1427,22576,1213.5300000000013,1413,0.858832271762209,10
1428,22577,2247.2400000000025,6604,0.34028467595396766,20
1429,22578,1761.8300000000008,5411,0.3256015523932731,18
1430,22579,975.86,2946,0.33124915139171757,15
1431,22580,2498.6,428,5.837850467289719,4
1432,22581,480.10999999999996,695,0.6908057553956833,9
1433,22582,1164.2999999999995,482,2.4155601659751027,8
1434,22583,1053.1499999999992,413,2.549999999999998,6
1435,22584,5458.340000000005,2226,2.4520844564240813,14
1436,22585,3657.11,2995,1.2210717863105176,12
1437,22586,635.8000000000003,748,0.8500000000000004,6
1438,22587,718.250000000001,845,0.8500000000000012,6
1439,22588,1024.7599999999998,366,2.799890710382513,4
1440,22589,940.4899999999998,323,2.91173374613003,5
1441,22591,626.3,194,3.228350515463917,6
1442,22592,1069.08,292,3.6612328767123286,5
1443,22593,912.8800000000006,1096,0.8329197080291976,14
1444,22594,1479.210000000001,1743,0.8486574870912226,13
1445,22595,2415.390000000002,2871,0.8413061650992693,13
1446,22596,2307.32,2110,1.0935165876777253,12
1447,22597,661.0399999999997,1748,0.3781693363844392,22
1448,22598,286.23,809,0.3538071693448702,14
1449,22599,300.4000000000001,864,0.34768518518518526,18
1450,22600,981.7300000000002,1177,0.8340951571792695,11
1451,22601,1824.0200000000027,2234,0.816481647269473,14
1452,22602,1229.6400000000012,1476,0.8330894308943098,11
1453,22603,754.9400000000003,890,0.8482471910112362,8
1454,22604,2647.9599999999996,1173,2.2574254049445863,10
1455,22605,4608.300000000001,334,13.79730538922156,2
1456,22606,2356.750000000002,161,14.638198757763986,1
1457,22607,11564.239999999987,1265,9.141691699604733,4
1458,22608,983.3999999999997,4926,0.1996345919610231,57
1459,22609,856.7999999999995,4032,0.21249999999999988,48
1460,22610,2320.579999999999,9146,0.2537262191121801,52
1461,22611,1016.8500000000004,219,4.643150684931508,5
1462,22613,1141.8800000000006,1478,0.7725845737483089,12
1463,22614,664.7399999999998,2036,0.32649312377210205,16
1464,22615,348.54999999999995,1095,0.318310502283105,24
1465,22616,5286.660000000001,18488,0.285950887061878,76
1466,22617,6529.64999999999,1387,4.707750540735392,4
1467,22618,278.3299999999999,29,9.59758620689655,1
1468,22619,5500.35,1497,3.674248496993988,6
1469,22620,5957.1800000000085,4489,1.327061706393408,11
1470,22621,9233.12000000002,5844,1.5799315537303253,11
1471,22622,9423.7,954,9.878092243186584,6
1472,22623,2633.4,492,5.352439024390244,4
1473,22624,7424.75,891,8.333052749719416,2
1474,22625,6230.0,780,7.987179487179487,2
1475,22626,2257.6,274,8.239416058394161,2
1476,22627,3819.8999999999996,459,8.322222222222221,2
1477,22628,1197.8999999999996,242,4.949999999999998,3
1478,22629,24601.889999999967,13865,1.774388027407138,19
1479,22630,5209.649999999994,2711,1.921670970121724,8
1480,22631,6058.280000000004,3342,1.8127707959305819,12
1481,22632,4997.099999999997,2471,2.0222986645082948,10
1482,22633,6095.399999999998,2974,2.049562878278412,8
1483,22634,4090.9500000000025,447,9.152013422818797,3
1484,22635,3398.900000000002,362,9.389226519337022,2
1485,22636,2585.7,313,8.261022364217252,2
1486,22637,2299.050000000001,945,2.432857142857144,5
1487,22638,391.87,254,1.5427952755905512,6
1488,22639,1733.3699999999994,763,2.2717824377457396,5
1489,22640,344.2200000000001,186,1.850645161290323,4
1490,22641,225.92000000000002,112,2.0171428571428573,4
1491,22642,516.8,253,2.042687747035573,5
1492,22643,334.63,185,1.8088108108108107,5
1493,22644,1379.6899999999991,1123,1.2285752448797855,10
1494,22645,2231.480000000001,1740,1.2824597701149432,7
1495,22646,4715.010000000004,3896,1.2102181724846006,13
1496,22647,243.18,384,0.63328125,18
1497,22649,1812.7499999999998,373,4.859919571045576,4
1498,22650,1131.6499999999994,797,1.419887076537013,7
1499,22651,1602.7200000000012,1992,0.8045783132530127,21
1500,22652,3489.7500000000023,2115,1.650000000000001,8
1501,22653,1058.8500000000004,543,1.9500000000000006,7
1502,22654,2843.449999999995,491,5.791140529531558,3
1503,22655,3469.5,26,133.44230769230768,1
1504,22656,2010.0,12,167.5,1
1505,22659,8148.200000000001,4588,1.7759808195292068,18
1506,22660,2157.33,327,6.597339449541284,4
1507,22661,4017.3999999999987,5072,0.7920741324921133,14
1508,22662,5783.299999999999,3602,1.6055802332037754,9
1509,22663,2406.3699999999985,1203,2.0003075644222763,7
1510,22664,1152.9800000000002,630,1.8301269841269845,6
1511,22665,1821.9500000000023,653,2.790122511485455,4
1512,22666,7068.449999999959,2451,2.883904528763753,4
1513,22667,3004.750000000001,1037,2.897540983606558,4
1514,22668,3384.249999999999,1215,2.7853909465020568,9
1515,22669,2048.6000000000004,708,2.8935028248587575,6
1516,22670,2187.7400000000002,1749,1.2508519153802173,8
1517,22671,683.7,426,1.604929577464789,9
1518,22672,1185.2999999999986,730,1.6236986301369845,8
1519,22673,945.5799999999999,760,1.2441842105263157,6
1520,22674,1520.46,1261,1.205757335448057,8
1521,22675,666.98,550,1.212690909090909,9
1522,22676,1289.8899999999999,1029,1.2535374149659864,7
1523,22677,1078.76,863,1.2500115874855156,7
1524,22678,927.43,740,1.2532837837837838,7
1525,22679,798.0699999999999,637,1.2528571428571427,6
1526,22680,492.5,394,1.25,6
1527,22681,770.76,615,1.2532682926829268,7
1528,22682,759.36,607,1.251004942339374,7
1529,22683,705.5699999999999,563,1.2532326820603907,6
1530,22684,563.15,451,1.2486696230598668,7
1531,22685,665.65,533,1.248874296435272,7
1532,22686,340.0,272,1.25,7
1533,22687,2991.7,568,5.267077464788732,16
1534,22688,3442.04,700,4.9172,25
1535,22689,1440.45,183,7.871311475409836,2
1536,22690,2794.2000000000007,372,7.511290322580647,2
1537,22691,751.1999999999998,98,7.665306122448977,2
1538,22692,4143.600000000005,544,7.6169117647058915,2
1539,22693,17136.2,15868,1.0799218553062768,65
1540,22694,2541.599999999997,1226,2.0730831973898836,5
1541,22695,850.8699999999997,695,1.2242733812949635,7
1542,22696,1307.3600000000004,694,1.883804034582133,5
1543,22697,8520.24999999997,3055,2.7889525368248678,7
1544,22698,6799.649999999986,2427,2.801668726823233,7
1545,22699,9968.049999999965,3595,2.7727538247565966,7
1546,22700,2553.38,1172,2.178651877133106,22
1547,22701,570.24,420,1.3577142857142857,7
1548,22702,2661.8999999999996,1357,1.9616064848931465,31
1549,22703,249.41999999999996,168,1.484642857142857,4
1550,22704,1118.0,2700,0.4140740740740741,28
1551,22705,787.5,1875,0.42,24
1552,22706,514.5,1225,0.42,27
1553,22707,525.0,1250,0.42,26
1554,22708,546.0,1300,0.42,25
1555,22709,528.5,1325,0.3988679245283019,33
1556,22710,1732.0,4400,0.3936363636363636,43
1557,22711,662.34,1577,0.42000000000000004,27
1558,22712,553.9800000000006,1319,0.42000000000000043,12
1559,22713,1308.759999999999,3301,0.39647379581944836,21
1560,22714,717.9000000000008,1791,0.4008375209380239,18
1561,22715,615.2400000000008,1506,0.40852589641434317,15
1562,22716,1272.269999999997,3088,0.4120045336787555,14
1563,22717,487.0800000000005,1170,0.4163076923076927,13
1564,22718,333.36,804,0.4146268656716418,14
1565,22719,496.89999999999986,453,1.0969094922737304,11
1566,22720,14009.700000000079,2938,4.768447923757686,4
1567,22721,3949.719999999994,910,4.340351648351642,3
1568,22722,7166.400000000011,1872,3.8282051282051337,4
1569,22723,3697.989999999999,1057,3.4985714285714273,4
1570,22725,3312.75,893,3.709686450167973,4
1571,22726,11068.65,3039,3.6422013820335635,7
1572,22727,14741.11,4201,3.508952630326113,8
1573,22728,10481.25,2939,3.566264035386186,8
1574,22729,3967.5,1106,3.587251356238698,6
1575,22730,4163.3099999999995,1125,3.7007199999999996,4
1576,22731,1344.45,1061,1.267153628652215,9
1577,22732,1930.38,1522,1.2683180026281209,11
1578,22733,1882.31,1471,1.2796125084976206,10
1579,22734,6011.700000000008,2130,2.822394366197187,8
1580,22735,1106.1299999999997,673,1.6435809806835062,7
1581,22736,1211.1,734,1.65,6
1582,22737,1242.4500000000003,753,1.6500000000000004,6
1583,22738,1758.0000000000002,1080,1.627777777777778,9
1584,22739,1494.9,906,1.6500000000000001,6
1585,22740,5475.250000000007,6625,0.8264528301886803,61
1586,22741,6967.5900000000165,8277,0.8418013773106218,52
1587,22742,544.7399999999999,222,2.4537837837837833,4
1588,22743,1077.3700000000013,415,2.5960722891566297,4
1589,22744,1077.9500000000014,413,2.6100484261501244,4
1590,22745,2231.3999999999955,1084,2.0584870848708445,5
1591,22746,1715.0999999999985,831,2.0638989169675073,4
1592,22747,1800.8999999999987,879,2.048805460750852,5
1593,22748,2435.0999999999945,1181,2.0618966977137974,5
1594,22749,8071.509999999999,2223,3.6309086819613134,5
1595,22750,4041.45,1095,3.690821917808219,4
1596,22751,5438.599999999999,1512,3.5969576719576715,5
1597,22752,4283.9,575,7.450260869565216,3
1598,22753,614.6299999999999,918,0.6695315904139433,5
1599,22754,1106.440000000001,1802,0.6140066592674811,9
1600,22755,1012.7800000000005,1577,0.6422194039315159,7
1601,22756,546.88,554,0.9871480144404332,5
1602,22757,949.21,1008,0.9416765873015873,8
1603,22758,942.0200000000001,1122,0.8395900178253121,8
1604,22759,2964.0000000000045,1808,1.639380530973454,8
1605,22760,825.75,69,11.967391304347826,2
1606,22761,777.3999999999999,32,24.293749999999996,1
1607,22762,1292.7000000000007,90,14.363333333333342,1
1608,22763,1116.8999999999996,114,9.797368421052628,2
1609,22764,49.9,2,24.95,2
1610,22765,257.37,25,10.2948,8
1611,22766,4107.8499999999985,1399,2.93627591136526,4
1612,22767,2633.4500000000035,267,9.863108614232223,2
1613,22768,2896.900000000002,291,9.954982817869423,1
1614,22769,49.9,2,24.95,1
1615,22770,894.35,61,14.661475409836067,1
1616,22771,3830.79,3195,1.1989953051643192,17
1617,22772,1969.78,1706,1.1546189917936693,18
1618,22773,2242.52,1852,1.2108639308855291,12
1619,22774,756.14,670,1.1285671641791044,15
1620,22775,873.75,699,1.25,10
1621,22776,6448.849999999988,678,9.511578171091427,2
1622,22777,2556.8,326,7.8429447852760745,7
1623,22778,1480.38,402,3.682537313432836,5
1624,22779,1919.75,463,4.146328293736501,5
1625,22780,1520.25,369,4.119918699186992,4
1626,22781,1528.2,204,7.491176470588235,2
1627,22782,3399.95,241,14.107676348547717,3
1628,22783,5922.120000000001,462,12.81844155844156,14
1629,22784,4205.299999999994,904,4.651880530973444,4
1630,22785,797.4399999999999,212,3.7615094339622637,3
1631,22786,576.6399999999999,108,5.339259259259258,2
1632,22788,450.2499999999999,47,9.57978723404255,2
1633,22789,1603.8899999999992,837,1.916236559139784,6
1634,22791,4702.01,4027,1.1676210578594488,21
1635,22792,1130.9400000000007,1366,0.8279209370424603,16
1636,22794,1542.3000000000015,194,7.950000000000008,1
1637,22795,7006.2,1082,6.475231053604436,3
1638,22796,2875.550000000001,289,9.950000000000005,2
1639,22797,915.3000000000005,54,16.95000000000001,1
1640,22798,2367.1,810,2.9223456790123454,6
1641,22799,1497.8000000000002,198,7.564646464646466,2
1642,22800,2794.63,759,3.6819894598155467,5
1643,22801,1655.25,451,3.670177383592018,3
1644,22802,1055.7000000000003,66,15.99545454545455,1
1645,22803,1715.9,46,37.30217391304348,1
1646,22804,3974.549999999995,1593,2.495009416195854,5
1647,22805,1035.66,834,1.2417985611510793,11
1648,22806,595.6500000000001,243,2.451234567901235,8
1649,22807,1796.6400000000024,676,2.6577514792899444,6
1650,22808,846.7000000000006,302,2.803642384105962,5
1651,22809,2000.8000000000034,688,2.908139534883726,5
1652,22810,1529.5500000000018,525,2.913428571428575,5
1653,22811,286.75000000000006,107,2.6799065420560755,4
1654,22812,2923.8200000000006,1550,1.886335483870968,11
1655,22813,4203.330000000004,2265,1.8557748344370877,14
1656,22814,633.7800000000007,1581,0.4008728652751427,16
1657,22815,747.2400000000004,1810,0.41283977900552504,15
1658,22816,1420.199999999997,3438,0.41308900523560127,19
1659,22817,763.0800000000002,1858,0.41069967707212063,14
1660,22818,907.9199999999994,2172,0.41801104972375663,18
1661,22819,758.8800000000003,1848,0.4106493506493508,14
1662,22820,284.0500000000002,437,0.6500000000000005,12
1663,22821,534.6600000000003,822,0.6504379562043799,12
1664,22822,2390.760000000004,415,5.7608674698795275,2
1665,22823,2745.0,24,114.375,1
1666,22824,982.6000000000001,28,35.09285714285715,1
1667,22825,357.74999999999994,45,7.949999999999998,3
1668,22826,4580.0,44,104.0909090909091,1
1669,22827,2355.0,15,157.0,1
1670,22828,1530.0,10,153.0,1
1671,22829,1024.85,103,9.95,1
1672,22830,2610.29,131,19.92587786259542,21
1673,22831,1960.2000000000032,684,2.8657894736842153,6
1674,22832,806.25,75,10.75,2
1675,22833,2503.5299999999997,75,33.380399999999995,18
1676,22834,2837.999999999998,1860,1.5258064516129022,10
1677,22835,8216.95,1745,4.708853868194843,5
1678,22837,1883.2499999999998,405,4.6499999999999995,5
1679,22838,1701.6500000000015,115,14.796956521739142,1
1680,22839,1480.0500000000015,99,14.950000000000015,1
1681,22840,3028.2000000000035,396,7.646969696969705,2
1682,22841,2015.1000000000033,259,7.780308880308893,2
1683,22842,1467.9,226,6.4951327433628325,2
1684,22843,874.65,131,6.676717557251909,1
1685,22844,3228.3,387,8.34186046511628,2
1686,22845,2060.0500000000015,335,6.149402985074632,2
1687,22846,3774.1500000000015,238,15.857773109243704,2
1688,22847,5545.55,349,15.889828080229227,2
1689,22848,1519.1999999999998,97,15.66185567010309,2
1690,22849,1889.0500000000002,119,15.874369747899161,1
1691,22851,1159.090000000002,1393,0.8320818377602311,7
1692,22852,824.5,194,4.25,3
1693,22853,806.0,248,3.25,4
1694,22854,3532.4500000000003,747,4.728848728246319,4
1695,22855,2969.52,2496,1.1897115384615384,13
1696,22856,151.25,121,1.25,12
1697,22857,945.1600000000004,1156,0.8176124567474052,18
1698,22858,1702.3499999999995,1071,1.5894957983193272,9
1699,22859,877.6499999999992,545,1.6103669724770626,7
1700,22860,584.0999999999996,354,1.6499999999999988,6
1701,22861,481.7999999999998,292,1.6499999999999992,7
1702,22862,607.75,143,4.25,3
1703,22863,1910.0000000000005,680,2.8088235294117654,7
1704,22865,8080.499999999982,3985,2.0277289836888284,10
1705,22866,5800.799999999996,2808,2.0658119658119642,8
1706,22867,6384.299999999992,3143,2.031275851097675,9
1707,22868,105.30000000000001,54,1.9500000000000002,4
1708,22869,126.75000000000001,65,1.9500000000000002,4
1709,22870,130.64999999999998,67,1.9499999999999997,3
1710,22871,101.4,52,1.9500000000000002,5
1711,22872,107.25,55,1.95,4
