StockCode,Rev,Qty,AWP,MeanQty
22416,799.3499999999998,591,1.3525380710659896,15
22417,2583.8000000000006,5144,0.5022939346811821,19
22418,3592.4700000000025,4365,0.8230171821305847,26
22419,1233.5999999999995,2806,0.4396293656450461,16
22420,500.32999999999987,1199,0.41728940783986646,13
22421,794.3600000000004,1923,0.4130837233489341,15
22422,397.25000000000017,971,0.4091143151390321,12
22423,78099.84999999998,6744,11.58064205219454,5
22424,4358.9,375,11.623733333333332,2
22425,1149.510000000001,238,4.829873949579835,2
22426,1449.85,431,3.363921113689095,4
22427,6406.129999999985,1111,5.766093609360922,4
22428,1507.8800000000017,218,6.916880733944962,2
22429,2422.29,569,4.257100175746924,2
22430,1596.2499999999989,327,4.881498470948009,3
22431,3671.0499999999975,1973,1.860643689812467,6
22432,1611.8300000000022,855,1.8851812865497102,6
22433,2481.6800000000035,1338,1.8547683109118112,6
22434,1486.1299999999997,761,1.9528646517739812,6
22435,1619.89,1311,1.2356140350877194,9
22436,881.2499999999999,1353,0.651330376940133,14
22437,2254.85,2737,0.823839970770917,15
22438,825.2399999999999,900,0.9169333333333333,12
22439,740.65,1097,0.6751595259799453,9
22440,2249.939999999999,5887,0.3821878715814505,40
22441,2063.099999999997,991,2.0818365287588265,5
22442,798.1499999999999,197,4.051522842639593,3
22443,723.4499999999999,91,7.949999999999999,1
22444,603.01,497,1.2132997987927565,21
22445,1368.2000000000016,472,2.8987288135593254,4
22446,432.99,161,2.6893788819875777,3
22447,223.94999999999996,75,2.9859999999999993,4
22448,576.3100000000003,187,3.081871657754012,5
22449,819.0300000000007,246,3.329390243902442,4
22450,453.20000000000016,136,3.3323529411764716,3
22451,657.5000000000002,202,3.2549504950495063,5
22452,1091.8500000000008,387,2.8213178294573664,5
22453,951.7000000000003,334,2.849401197604791,7
22454,639.0,228,2.8026315789473686,6
22456,3931.799999999994,824,4.771601941747566,3
22457,16454.370000000024,5715,2.879154855643049,8
22458,1371.4299999999998,513,2.673352826510721,36
22459,962.73,375,2.5672800000000002,25
22460,2039.5700000000002,1686,1.2097093712930014,15
22461,639.75,133,4.81015037593985,4
22464,2973.030000000003,1905,1.5606456692913402,9
22465,2041.579999999999,1360,1.5011617647058817,12
22466,5041.950000000003,2911,1.7320336654070774,18
22467,11894.000000000018,5261,2.2607869226382853,14
22468,1758.99,271,6.490738007380074,4
22469,28020.689999999948,16640,1.6839356971153814,16
22470,10395.109999999971,3657,2.8425239267158795,6
22471,1095.73,359,3.0521727019498606,5
22472,1224.170000000001,291,4.206769759450175,3
22473,1239.3900000000003,437,2.836132723112129,5
22474,740.99,185,4.005351351351352,3
22475,1225.950000000001,281,4.36281138790036,2
22476,1693.7199999999998,700,2.4195999999999995,12
22477,463.75,371,1.25,7
22478,1936.85,1417,1.3668666196189132,18
22479,1513.1,1078,1.4036178107606678,19
22480,729.77,613,1.190489396411093,9
22481,608.52,694,0.8768299711815561,7
22482,523.52,448,1.1685714285714286,9
22483,2038.8300000000027,725,2.812179310344831,5
22485,3330.6,268,12.427611940298506,2
22486,174.19000000000005,43,4.050930232558141,7
22487,3822.86,402,9.509601990049752,1
22488,3050.809999999997,1909,1.5981194342587728,9
22489,3754.0499999999943,9312,0.40314110824742205,28
22491,3120.640000000002,3898,0.8005746536685485,19
22492,9521.439999999988,15600,0.6103487179487171,70
22493,3344.130000000001,2081,1.6069822200864974,11
22494,702.64,570,1.2327017543859649,8
22495,291.99,129,2.2634883720930232,3
22496,465.28999999999985,239,1.9468200836820078,3
22497,756.5,178,4.25,2
22498,1362.5500000000006,229,5.950000000000003,2
22499,9905.029999999992,1730,5.725450867052018,5
22500,840.2000000000006,240,3.5008333333333357,2
22501,3764.250000000003,397,9.481738035264492,2
22502,43363.5,742,58.44137466307278,4
22503,379.25,23,16.48913043478261,3
22504,1979.3,110,17.993636363636362,6
22505,4100.99,885,4.633887005649718,4
22507,12377.070000000002,2779,4.45378553436488,7
22508,1908.31,498,3.8319477911646587,2
22509,989.2499999999998,115,8.602173913043476,2
22510,404.62,210,1.9267619047619047,5
22511,455.87,245,1.8606938775510204,5
22512,236.0,118,2.0,3
22513,408.73,135,3.02762962962963,2
22514,539.1000000000005,261,2.0655172413793124,3
22515,484.5000000000004,235,2.061702127659576,3
22516,350.09999999999997,171,2.0473684210526315,3
22517,381.60000000000036,186,2.0516129032258084,3
22518,663.3000000000004,333,1.991891891891893,5
22519,741.0000000000005,370,2.002702702702704,5
22520,599.2500000000003,705,0.8500000000000005,6
22521,515.95,607,0.8500000000000001,6
22522,749.3900000000004,911,0.8226015367727777,7
22523,707.200000000001,832,0.8500000000000012,6
22524,721.0,592,1.2179054054054055,8
22525,553.5,458,1.2085152838427948,8
22526,726.75,57,12.75,1
22529,329.76000000000005,816,0.4041176470588236,13
22530,880.9200000000003,2202,0.4000544959128067,20
22531,1348.5000000000005,3293,0.4095050106286063,19
22532,360.06000000000006,1063,0.33872060206961435,15
22533,498.84000000000003,1486,0.33569313593539707,30
22534,1348.4400000000005,3382,0.3987108219988174,23
22535,611.2799999999999,1668,0.3664748201438848,14
22536,1738.9799999999996,4601,0.3779569658769832,30
22537,743.4000000000002,1770,0.4200000000000001,12
22538,151.5,387,0.39147286821705424,14
22539,1050.41,2824,0.37195821529745043,31
22540,681.8999999999999,1804,0.3779933481152993,41
22541,181.03999999999996,466,0.3884978540772531,21
22543,516.6099999999999,1436,0.3597562674094707,35
22544,1060.4299999999998,2826,0.37524062278839343,30
22545,390.6899999999999,1088,0.35909007352941164,22
22546,767.4099999999999,2064,0.37180717054263557,33
22547,278.66999999999996,736,0.3786277173913043,14
22548,2097.96,1873,1.120106780565937,10
22549,4237.040000000005,2992,1.4161229946524083,11
22550,2972.42,875,3.397051428571429,7
22551,8543.55000000001,5419,1.5765916220704945,12
22553,4558.800000000008,2856,1.596218487394961,9
22554,8156.380000000011,5174,1.5764166988790125,12
22555,6543.1400000000085,4046,1.617187345526448,12
22556,6407.360000000011,3984,1.6082730923694806,11
22557,5293.340000000012,3282,1.612839731870814,8
22558,8703.030000000008,5895,1.476340966921121,13
22559,472.77,387,1.2216279069767442,9
22560,9310.410000000003,8013,1.1619131411456387,23
22561,6816.12000000001,4256,1.6015319548872204,14
22562,1720.42,1398,1.2306294706723893,7
22563,3253.3500000000004,2784,1.1685883620689657,10
22564,2547.52,2241,1.1367782240071396,13
22565,712.4600000000006,818,0.8709779951100252,7
22566,721.3800000000005,834,0.864964028776979,6
22567,2253.52,1768,1.2746153846153847,14
22568,6954.790000000001,1914,3.633641588296761,6
22569,5669.800000000001,1586,3.5749054224464065,7
22570,9862.460000000003,2773,3.5566029570861892,8
22571,1011.1900000000003,1219,0.8295242001640691,10
22572,1050.2900000000009,1265,0.830268774703558,9
22573,2040.810000000001,2445,0.8346871165644176,15
22574,1174.5400000000006,1324,0.8871148036253781,12
22575,912.4500000000002,495,1.8433333333333337,8
22576,1213.5300000000013,1413,0.858832271762209,10
22577,2346.8600000000024,6758,0.34727138206570024,20
22578,1854.870000000001,5519,0.3360880594310565,17
22579,1072.58,3062,0.35028739386022206,15
22580,2697.9299999999994,451,5.982106430155209,4
22581,538.8399999999998,754,0.7146419098143233,9
22582,1192.2099999999996,492,2.4231910569105684,8
22583,1058.2499999999993,415,2.5499999999999985,6
22584,5458.340000000006,2226,2.452084456424082,14
22585,4549.55,3763,1.2090220568695191,14
22586,635.8000000000003,748,0.8500000000000004,6
22587,718.250000000001,845,0.8500000000000012,6
22588,1106.3,384,2.880989583333333,4
22589,940.4899999999998,323,2.91173374613003,5
22591,785.29,219,3.5857990867579908,5
22592,1336.24,354,3.7746892655367232,5
22593,1140.2700000000007,1347,0.8465256124721608,14
22594,1479.210000000001,1743,0.8486574870912226,13
22595,3871.260000000002,4860,0.796555555555556,20
22596,2540.0,2240,1.1339285714285714,12
22597,679.9699999999998,1767,0.3848160724391623,20
22598,286.23,809,0.3538071693448702,14
22599,313.44000000000005,872,0.3594495412844037,17
22600,1085.9400000000007,1284,0.8457476635514024,10
22601,1824.0200000000027,2234,0.816481647269473,14
22602,1256.4200000000012,1502,0.8364980026631167,11
22603,898.5800000000003,1070,0.8397943925233647,9
22604,2647.9599999999996,1173,2.2574254049445863,10
22605,4698.130000000001,338,13.899792899408286,2
22606,2356.750000000002,161,14.638198757763986,1
22607,11564.239999999989,1265,9.141691699604735,4
22608,983.3999999999997,4926,0.1996345919610231,57
22609,896.2399999999994,4088,0.2192367906066535,45
22610,2320.579999999999,9146,0.2537262191121801,52
22611,1016.8500000000004,219,4.643150684931508,5
22613,1141.8800000000006,1478,0.7725845737483089,12
22614,679.5599999999997,2070,0.3282898550724636,16
22615,349.38,1096,0.3187773722627737,23
22616,6315.56,22350,0.28257539149888145,84
22617,7217.1899999999905,1513,4.770118968935883,4
22618,278.3299999999999,29,9.59758620689655,1
22619,6015.25,1570,3.8313694267515923,6
22620,5957.180000000008,4489,1.3270617063934078,11
22621,9233.12000000002,5844,1.5799315537303253,11
22622,9808.910000000002,990,9.9079898989899,6
22623,2820.7200000000003,517,5.455938104448744,3
22624,9156.23,1095,8.361853881278538,2
22625,7219.030000000001,905,7.976828729281769,3
22626,2826.73,346,8.169739884393064,3
22627,4298.93,518,8.299092664092665,2
22628,1442.1499999999999,297,4.855723905723905,3
22629,24601.889999999967,13865,1.774388027407138,19
22630,13541.439999999986,7696,1.7595426195426178,19
22631,6058.280000000004,3342,1.8127707959305819,12
22632,5083.199999999997,2512,2.0235668789808905,10
22633,6133.199999999998,2992,2.0498663101604273,8
22634,4687.800000000003,515,9.102524271844667,3
22635,4073.9000000000024,438,9.301141552511421,3
22636,2663.9,323,8.247368421052633,2
22637,2448.1700000000014,1012,2.419140316205535,5
22638,391.87,254,1.5427952755905512,6
22639,1733.3699999999994,763,2.2717824377457396,5
22640,344.22,186,1.8506451612903227,4
22641,225.92000000000002,112,2.0171428571428573,4
22642,516.8000000000001,253,2.0426877470355733,5
22643,334.63,185,1.8088108108108107,5
22644,1493.209999999999,1235,1.2090769230769223,10
22645,2231.4800000000005,1740,1.2824597701149427,7
22646,4715.010000000004,3896,1.2102181724846006,13
22647,290.82,468,0.6214102564102564,19
22649,1812.7499999999998,373,4.859919571045576,4
22650,1131.6499999999994,797,1.419887076537013,7
22651,1602.7200000000012,1992,0.8045783132530127,21
22652,5281.260000000003,3318,1.5916998191681744,11
22653,1541.0100000000007,825,1.86789090909091,9
22654,3725.2199999999943,646,5.7665944272445735,4
22655,4344.5,33,131.65151515151516,1
22656,2010.0,12,167.5,1
22659,14085.670000000006,8157,1.7268199092803733,27
22660,2157.33,327,6.597339449541284,4
22661,4017.3999999999987,5072,0.7920741324921133,14
22662,6761.39,4263,1.5860638048322777,11
22663,3243.269999999998,1678,1.932818831942788,9
22664,1152.9800000000002,630,1.8301269841269845,6
22665,2177.6600000000026,786,2.7705597964376625,5
22666,8107.569999999958,2827,2.867905907322235,4
22667,3804.0500000000006,1347,2.8240905716406837,4
22668,3579.159999999999,1284,2.7875077881619927,9
22669,2107.6000000000004,728,2.8950549450549454,6
22670,2187.7400000000002,1749,1.2508519153802173,8
22671,696.8599999999999,430,1.6206046511627905,8
22672,1219.9199999999983,748,1.6309090909090886,8
22673,945.5799999999999,760,1.2441842105263157,6
22674,1520.46,1261,1.205757335448057,8
22675,734.12,595,1.2338151260504202,9
22676,1289.8899999999999,1029,1.2535374149659864,7
22677,1078.76,863,1.2500115874855156,7
22678,927.43,740,1.2532837837837838,7
22679,798.0699999999999,637,1.2528571428571427,6
22680,497.42,396,1.2561111111111112,6
22681,770.76,615,1.2532682926829268,7
22682,759.36,607,1.251004942339374,7
22683,705.5699999999999,563,1.2532326820603907,6
22684,563.15,451,1.2486696230598668,7
22685,665.65,533,1.248874296435272,7
22686,342.46,273,1.2544322344322343,7
22687,2991.7,568,5.267077464788732,16
22688,3442.04,700,4.9172,25
22689,3101.49,457,6.786630196936542,5
22690,6948.990000000002,1245,5.581518072289158,8
22691,1324.54,220,6.020636363636363,4
22692,5694.680000000004,864,6.591064814814819,4
22693,17136.2,15868,1.0799218553062768,65
22694,2554.1999999999966,1232,2.073214285714283,5
22695,850.8699999999997,695,1.2242733812949635,7
22696,1307.3600000000001,694,1.8838040345821327,5
22697,10810.739999999965,3902,2.770563813429002,8
22698,8600.58999999998,3105,2.769916264090171,8
22699,12463.99999999996,4532,2.750220653133266,9
22700,2553.38,1172,2.178651877133106,22
22701,570.24,420,1.3577142857142857,7
22702,2661.8999999999996,1357,1.9616064848931465,31
22703,249.41999999999996,168,1.484642857142857,4
22704,1181.0,2850,0.4143859649122807,28
22705,787.5,1875,0.42,24
22706,514.5,1225,0.42,27
22707,525.0,1250,0.42,26
22708,661.5,1575,0.42,26
22709,528.5,1325,0.3988679245283019,33
22710,1732.0,4400,0.3936363636363636,43
22711,662.34,1577,0.42000000000000004,27
22712,1123.5900000000004,2834,0.396467889908257,20
22713,1308.759999999999,3301,0.39647379581944836,21
22714,999.7500000000007,2562,0.39022248243559743,23
22715,615.2400000000008,1506,0.40852589641434317,15
22716,1272.269999999997,3088,0.4120045336787555,14
22717,487.0800000000005,1170,0.4163076923076927,13
22718,343.44000000000005,828,0.41478260869565226,14
22719,496.89999999999986,453,1.0969094922737304,11
22720,15068.04000000008,3160,4.76836708860762,4
22721,3949.719999999994,910,4.340351648351642,3
22722,7430.900000000011,1942,3.826416065911437,4
22723,3697.989999999999,1057,3.4985714285714273,4
22725,4184.01,1129,3.7059433126660766,5
22726,12844.900000000001,3479,3.6921241736131076,7
22727,16637.26,4711,3.531577159838675,8
22728,10882.810000000001,3040,3.5798717105263163,8
22729,4627.38,1279,3.6179671618451916,6
22730,4573.52,1243,3.679420756234916,4
22731,1344.45,1061,1.267153628652215,9
22732,1930.38,1522,1.2683180026281209,11
22733,1882.31,1471,1.2796125084976206,10
22734,6138.8900000000085,2171,2.827678489175499,8
22735,1106.1299999999997,673,1.6435809806835062,7
22736,1290.11,763,1.6908387942332894,6
22737,1377.44,804,1.7132338308457713,5
22738,1813.9300000000003,1097,1.6535369188696447,8
22739,1745.0400000000004,992,1.7591129032258068,6
22740,5475.250000000007,6625,0.8264528301886803,61
22741,6967.5900000000165,8277,0.8418013773106218,52
22742,597.84,240,2.491,4
22743,1345.9500000000016,501,2.686526946107788,4
22744,1101.4400000000014,420,2.6224761904761937,4
22745,2400.8499999999954,1167,2.0572836332476396,5
22746,1744.2199999999982,841,2.0739833531510086,4
22747,1800.8999999999987,879,2.048805460750852,5
22748,2503.9099999999944,1207,2.0744904722452313,5
22749,8071.509999999999,2223,3.6309086819613134,5
22750,4823.34,1316,3.665151975683891,4
22751,5438.599999999999,1512,3.5969576719576715,5
22752,7590.6900000000005,991,7.659626639757821,5
22753,614.63,918,0.6695315904139434,5
22754,1106.4400000000012,1802,0.6140066592674812,9
22755,1012.7800000000005,1577,0.6422194039315159,7
22756,546.88,554,0.9871480144404332,5
22757,949.2099999999999,1008,0.9416765873015872,8
22758,942.0200000000001,1122,0.8395900178253121,8
22759,4028.5500000000047,2407,1.67368093061903,10
22760,891.4499999999999,75,11.886,2
22761,777.3999999999999,32,24.293749999999996,1
22762,1292.7000000000007,90,14.363333333333342,1
22763,1136.7999999999997,116,9.799999999999997,2
22764,49.9,2,24.95,2
22765,257.37,25,10.2948,8
22766,4569.229999999998,1573,2.9047870311506663,5
22767,3630.9800000000037,414,8.77048309178745,3
22768,3914.390000000002,439,8.916605922551257,2
22769,49.9,2,24.95,1
22770,924.25,63,14.670634920634921,1
22771,3863.29,3221,1.1994070164545172,16
22772,2031.8400000000001,1745,1.164378223495702,18
22773,2242.52,1852,1.2108639308855291,12
22774,763.6400000000001,676,1.1296449704142013,15
22775,901.05,716,1.258449720670391,10
22776,6640.399999999988,699,9.49985693848353,2
22777,2556.8,326,7.8429447852760745,7
22778,1480.38,402,3.682537313432836,5
22779,2398.75,587,4.086456558773424,6
22780,1999.25,493,4.055273833671399,6
22781,2498.3900000000003,341,7.3266568914956025,3
22782,3399.9500000000003,241,14.107676348547718,3
22783,5922.12,462,12.818441558441558,14
22784,4410.419999999994,936,4.711987179487172,4
22785,797.4399999999999,212,3.7615094339622637,3
22786,576.6399999999999,108,5.339259259259258,2
22788,1086.25,138,7.871376811594203,7
22789,1603.889999999999,837,1.9162365591397836,6
22791,4743.83,4044,1.1730539070227497,21
22792,1159.0700000000008,1389,0.8344636429085679,15
22794,1542.3000000000015,194,7.950000000000008,1
22795,7006.2,1082,6.475231053604436,3
22796,2875.550000000001,289,9.950000000000005,2
22797,948.5900000000005,55,17.247090909090918,1
22798,2390.2599999999998,814,2.936437346437346,6
22799,1497.8,198,7.564646464646464,2
22800,2794.63,759,3.6819894598155467,5
22801,1692.63,458,3.695698689956332,3
22802,1055.7,66,15.995454545454546,1
22803,1715.9,46,37.30217391304348,1
22804,4186.809999999996,1651,2.5359236826165934,5
22805,1050.66,846,1.2419148936170215,11
22806,595.6500000000001,243,2.451234567901235,8
22807,1796.6400000000024,676,2.6577514792899444,6
22808,846.7000000000006,302,2.803642384105962,5
22809,2256.1100000000033,737,3.061207598371782,5
22810,2026.630000000002,629,3.2219872813990493,5
22811,382.81000000000006,133,2.87827067669173,4
22812,2923.8200000000006,1550,1.886335483870968,11
22813,4203.330000000004,2265,1.8557748344370877,14
22814,633.7800000000007,1581,0.4008728652751427,16
22815,747.2400000000004,1810,0.41283977900552504,15
22816,1420.199999999997,3438,0.41308900523560127,19
22817,763.0800000000002,1858,0.41069967707212063,14
22818,912.9599999999994,2184,0.4180219780219777,18
22819,758.8800000000003,1848,0.4106493506493508,14
22820,284.88000000000017,438,0.6504109589041099,12
22821,534.6600000000003,822,0.6504379562043799,12
22822,2390.760000000004,415,5.7608674698795275,2
22823,2745.0,24,114.375,1
22824,982.6000000000001,28,35.09285714285715,1
22825,357.74999999999994,45,7.949999999999998,3
22826,4750.0,46,103.26086956521739,1
22827,2520.0,16,157.5,1
22828,1530.0,10,153.0,1
22829,1044.75,105,9.95,1
22830,2610.29,131,19.92587786259542,21
22831,1960.2000000000032,684,2.8657894736842153,6
22832,965.45,91,10.60934065934066,2
22833,2503.5299999999997,75,33.380399999999995,18
22834,3029.6299999999983,2036,1.4880304518664038,10
22835,8678.430000000002,1845,4.7037560975609765,5
22837,1901.85,409,4.6499999999999995,5
22838,2159.880000000002,158,13.670126582278494,1
22839,1937.5100000000016,141,13.741205673758877,1
22840,3287.3300000000036,439,7.4882232346241535,2
22841,2282.180000000003,303,7.531947194719482,2
22842,1738.0500000000002,271,6.413468634686348,3
22843,1097.58,176,6.236249999999999,2
22844,3564.2899999999995,431,8.269814385150811,2
22845,2391.730000000002,404,5.920123762376242,2
22846,5355.660000000003,359,14.9182729805014,2
22847,7270.389999999999,477,15.241907756813417,2
22848,2806.9999999999995,189,14.85185185185185,3
22849,2669.9100000000003,177,15.084237288135595,2
22851,1195.150000000002,1429,0.8363540937718698,7
22852,824.5,194,4.25,3
22853,825.5,254,3.25,4
22854,3532.4500000000003,747,4.728848728246319,4
22855,2969.52,2496,1.1897115384615384,13
22856,479.0300000000001,427,1.121850117096019,32
22857,945.1600000000004,1156,0.8176124567474052,18
22858,1702.3499999999995,1071,1.5894957983193272,9
22859,1220.549999999999,779,1.5668164313222068,10
22860,584.0999999999996,354,1.6499999999999988,6
22861,481.7999999999998,292,1.6499999999999992,7
22862,607.75,143,4.25,3
22863,1910.0000000000005,680,2.8088235294117654,7
22865,8695.32999999998,4290,2.0268834498834454,11
22866,6093.899999999995,2959,2.0594457587022625,8
22867,6952.929999999992,3426,2.029460011675421,10
22868,105.30000000000001,54,1.9500000000000002,4
22869,126.75000000000001,65,1.9500000000000002,4
22870,130.64999999999998,67,1.9499999999999997,3
22871,101.4,52,1.9500000000000002,5
22872,107.25,55,1.95,4
22873,91.65000000000002,47,1.9500000000000004,3
22874,105.30000000000001,54,1.9500000000000002,4
22875,99.45000000000002,51,1.9500000000000004,3
22876,101.4,52,1.9500000000000002,4
22877,101.39999999999999,52,1.9499999999999997,5
22878,100.79999999999998,48,2.0999999999999996,5
22879,69.34,62,1.1183870967741936,7
22880,88.84,72,1.233888888888889,6
22881,102.49,79,1.2973417721518987,6
22882,56.88,48,1.185,3
22883,58.83,49,1.2006122448979593,6
22884,94.69,75,1.2625333333333333,4
22885,60.78,50,1.2156,5
22886,92.74000000000001,74,1.2532432432432434,5
22887,77.14,66,1.1687878787878787,6
22888,71.29,63,1.1315873015873017,7
22889,164.57999999999998,147,1.1195918367346938,16
22890,2237.9200000000014,235,9.52306382978724,2
22891,871.51,187,4.66048128342246,2
22892,1595.14,1298,1.2289214175654855,11
22893,583.0200000000003,1443,0.4040332640332643,20
22894,2821.9500000000007,291,9.697422680412373,2
22895,4214.740000000001,1438,2.9309735744089016,9
22896,2011.5699999999981,844,2.3833767772511827,6
22897,1108.8599999999997,770,1.4400779220779216,6
22898,4120.849999999991,2201,1.8722626079054936,7
22899,3062.779999999997,1536,1.9939973958333315,8
22900,8512.35,2955,2.8806598984771576,12
22902,1586.0000000000005,847,1.8724911452184185,13
22903,427.43000000000006,153,2.793660130718955,4
22904,5066.739999999995,1766,2.8690486976217415,7
22905,1225.4900000000002,478,2.5637866108786618,6
22906,2590.2,1628,1.591031941031941,8
22907,4932.31999999998,6062,0.8136456614978521,10
22908,3328.09,4231,0.7865965492791303,12
22909,3786.2499999999936,4669,0.8109338188048819,13
22910,16031.169999999973,5867,2.732430543719102,11
22911,1235.140000000001,434,2.845944700460832,5
22912,1193.0400000000009,264,4.519090909090912,2
22913,1459.8900000000008,323,4.519783281733749,3
22914,1954.8900000000008,423,4.621489361702129,3
22915,1081.6799999999992,2874,0.3763674321503129,20
22916,1162.5499999999981,1807,0.6433591588267837,9
22917,1187.8999999999978,1846,0.6434994582881896,9
22918,1114.5999999999974,1764,0.6318594104308375,9
22919,1065.049999999997,1657,0.6427579963789963,8
22920,1159.299999999998,1802,0.6433407325194217,9
22921,1051.3999999999983,1636,0.6426650366748156,9
22922,773.6499999999999,931,0.8309881847475831,16
22923,695.5499999999998,855,0.8135087719298244,16
22924,555.5999999999998,672,0.826785714285714,14
22925,1488.620000000001,248,6.002500000000004,2
22926,2075.950000000001,361,5.750554016620502,3
22927,1403.8999999999999,242,5.801239669421487,2
22928,1499.87,245,6.121918367346939,2
22929,816.8,13,62.83076923076923,1
22930,2314.069999999997,945,2.4487513227513196,6
22931,1878.6099999999988,794,2.3660075566750614,7
22932,583.9500000000003,247,2.3641700404858312,7
22933,677.0000000000001,236,2.8686440677966107,4
22934,1518.3500000000004,557,2.7259425493716343,7
22935,1766.25,601,2.9388519134775373,11
22936,568.88,186,3.058494623655914,5
22937,1428.139999999998,550,2.596618181818178,6
22938,2505.3800000000024,1328,1.8865813253012067,11
22939,2119.1799999999994,434,4.88290322580645,4
22940,4386.18,1042,4.209385796545106,4
22941,5727.3,688,8.324563953488372,3
22942,2476.7000000000003,326,7.597239263803682,3
22943,3798.0299999999993,813,4.671623616236161,7
22944,782.7100000000003,1943,0.4028358208955225,45
22945,1764.420000000001,2070,0.8523768115942034,19
22946,2538.8,168,15.111904761904762,3
22947,5007.8499999999985,531,9.430979284369112,4
22948,1034.9599999999994,1160,0.8922068965517236,14
22949,706.1499999999997,487,1.4499999999999995,7
22950,3849.5000000000036,2774,1.38770728190339,23
22951,2272.1100000000006,4465,0.5088712206047034,19
22952,4573.199999999997,9024,0.5067819148936167,27
22953,578.63,460,1.2578913043478261,5
22954,205.0,164,1.25,5
22955,1929.140000000001,1149,1.6789730200174073,10
22956,2921.7,1530,1.9096078431372547,11
22957,4809.249999999998,1723,2.7912071967498537,8
22959,1274.0,3100,0.41096774193548385,32
22960,17730.87,4460,3.975531390134529,7
22961,12766.299999999945,8994,1.4194240604847614,15
22962,1680.2500000000023,2041,0.8232484076433132,11
22963,1333.5200000000018,1634,0.816107711138312,11
22964,3334.54,1683,1.9813071895424836,9
22965,1710.3199999999997,817,2.0934149326805382,5
22966,4874.04,4030,1.209439205955335,11
22967,1444.5000000000011,510,2.832352941176473,6
22968,3676.400000000001,410,8.966829268292685,4
22969,7859.399999999971,5500,1.428981818181813,15
22970,9632.700000000012,4230,2.2772340425531943,14
22971,3320.5699999999974,1388,2.392341498559076,8
22972,1644.559999999999,1016,1.6186614173228338,9
22973,1888.179999999999,1170,1.613829059829059,10
22974,1656.6899999999996,1033,1.603765730880929,9
22975,1404.72,1117,1.2575828111011638,7
22976,1267.34,1010,1.2547920792079208,8
22977,1131.21,904,1.2513384955752214,7
22978,2400.29,646,3.7156191950464397,5
22979,2392.9200000000046,1660,1.4415180722891594,7
22980,2060.3399999999992,1266,1.6274407582938382,7
22981,594.6999999999995,430,1.3830232558139524,5
22982,1278.3,1021,1.2520078354554358,6
22983,1346.6699999999973,3261,0.4129622815087388,14
22984,1073.7399999999998,2678,0.4009484690067214,18
22985,1487.0,3750,0.39653333333333335,39
22986,1048.92,2526,0.415249406175772,27
22987,42.0,100,0.42,25
22988,6069.15,5264,1.1529540273556231,23
22989,3940.7,1262,3.1225832012678287,6
22990,1280.0399999999995,296,4.324459459459458,3
22991,3711.090000000002,1943,1.9099794132784365,11
22992,5484.09,2969,1.8471168743684743,14
22993,8516.190000000002,7162,1.1890798659592297,13
22994,543.2999999999997,1297,0.4188897455666922,15
22995,512.0399999999996,1226,0.41765089722675336,13
22996,1869.2399999999986,4526,0.4130004418912944,14
22997,560.5199999999998,1338,0.4189237668161433,14
22998,3350.239999999998,8571,0.39088087737720195,31
22999,1204.8,2872,0.41949860724233984,14
23000,664.9200000000001,1590,0.4181886792452831,14
23002,517.6799999999998,1236,0.41883495145631056,14
23003,225.78000000000003,541,0.4173382624768947,10
23004,411.5600000000002,976,0.4216803278688526,13
23005,1788.3000000000006,4395,0.4068941979522186,24
23006,374.8800000000001,896,0.4183928571428573,12
23007,4829.550000000001,309,15.62961165048544,3
23008,4204.500000000001,270,15.572222222222226,3
23009,3262.55,209,15.610287081339713,3
23010,2971.35,193,15.395595854922279,3
23012,2382.789999999999,631,3.776212361331219,4
23013,2031.3899999999996,539,3.7688126159554725,4
23014,1888.53,503,3.7545328031809144,4
23015,148.5,18,8.25,1
23016,492.90000000000003,66,7.468181818181819,3
23017,738.9,63,11.728571428571428,2
23018,587.2,50,11.744000000000002,2
23019,629.05,81,7.766049382716049,2
23020,1549.4,130,11.918461538461539,2
23021,480.1000000000001,118,4.068644067796611,4
23022,298.08,150,1.9871999999999999,11
23023,427.94000000000005,270,1.5849629629629631,10
23024,657.08,252,2.6074603174603177,22
23025,434.57,204,2.130245098039216,6
23026,504.01,243,2.0741152263374487,8
23027,596.96,287,2.08,10
23028,1988.6400000000003,1240,1.6037419354838713,10
23029,1307.9999999999986,816,1.6029411764705865,9
23031,1984.500000000001,1226,1.6186786296900497,8
23032,1897.0500000000006,1173,1.617263427109975,10
23033,952.4499999999998,685,1.3904379562043794,11
23034,738.1999999999998,524,1.4087786259541981,12
23035,1648.9900000000005,1171,1.4081895815542276,11
23036,228.75,183,1.25,11
23037,315.2900000000001,193,1.6336269430051817,10
23038,38.03,41,0.9275609756097561,6
23039,230.39999999999998,120,1.9199999999999997,8
23040,1318.5,246,5.359756097560975,6
23041,979.4000000000002,236,4.150000000000001,4
23042,272.65000000000003,41,6.650000000000001,4
23043,468.75,75,6.25,3
23044,427.45000000000005,103,4.15,3
23045,398.4000000000001,96,4.150000000000001,4
23046,2091.5499999999997,347,6.027521613832852,10
23047,333.5,58,5.75,2
23048,1700.3399999999997,428,3.9727570093457936,7
23049,2137.25,261,8.188697318007662,2
23050,2112.5,258,8.187984496124031,2
23051,1601.0,196,8.168367346938776,2
23052,2954.0,360,8.205555555555556,2
23053,1832.5,226,8.108407079646017,2
