B2B,StockCode,Rev,Qty,AWP,ModeQty,MeanQty
1.0,22561,6794.670000000009,4243,1.601383455102524,14,14
1.0,22562,1720.42,1398,1.2306294706723893,7,7
1.0,22563,3253.3500000000004,2784,1.1685883620689657,10,10
1.0,22564,2545.02,2239,1.136677087985708,13,13
1.0,22565,712.4600000000006,818,0.8709779951100252,7,7
1.0,22566,720.5300000000004,833,0.8649819927971194,6,6
1.0,22567,2253.52,1768,1.2746153846153847,14,14
1.0,22568,6951.040000000001,1913,3.633580763199164,6,6
1.0,22569,5643.550000000001,1579,3.5741291956934775,8,8
1.0,22570,9839.960000000003,2767,3.5561835923382734,8,8
1.0,22571,1011.1900000000003,1219,0.8295242001640691,10,10
1.0,22572,1050.2900000000009,1265,0.830268774703558,9,9
1.0,22573,2040.810000000001,2445,0.8346871165644176,15,15
1.0,22574,1174.5400000000006,1324,0.8871148036253781,12,12
1.0,22575,906.6000000000003,492,1.8426829268292688,8,8
1.0,22576,1213.5300000000013,1413,0.858832271762209,10,10
1.0,22577,2346.8600000000024,6758,0.34727138206570024,20,20
1.0,22578,1854.870000000001,5519,0.3360880594310565,17,17
1.0,22579,1072.58,3062,0.35028739386022206,15,15
1.0,22580,2697.9299999999994,451,5.982106430155209,4,4
1.0,22581,538.8399999999998,754,0.7146419098143233,9,9
1.0,22582,1192.2099999999996,492,2.4231910569105684,8,8
1.0,22583,1058.2499999999993,415,2.5499999999999985,6,6
1.0,22584,5458.340000000006,2226,2.452084456424082,14,14
1.0,22585,4534.55,3751,1.2088909624100241,14,14
1.0,22586,635.8000000000003,748,0.8500000000000004,6,6
1.0,22587,718.250000000001,845,0.8500000000000012,6,6
1.0,22588,1106.3,384,2.880989583333333,4,4
1.0,22589,934.7099999999998,321,2.911869158878504,5,5
1.0,22591,785.29,219,3.5857990867579908,5,5
1.0,22592,1336.24,354,3.7746892655367232,5,5
1.0,22593,1140.2700000000007,1347,0.8465256124721608,14,14
1.0,22594,1479.210000000001,1743,0.8486574870912226,13,13
1.0,22595,3861.060000000002,4848,0.7964232673267332,20,20
1.0,22596,2525.0,2228,1.1333034111310591,12,12
1.0,22597,679.9699999999998,1767,0.3848160724391623,20,20
1.0,22598,286.23,809,0.3538071693448702,14,14
1.0,22599,313.44000000000005,872,0.3594495412844037,17,17
1.0,22600,1085.9400000000007,1284,0.8457476635514024,10,10
1.0,22601,1824.0200000000027,2234,0.816481647269473,14,14
1.0,22602,1256.4200000000012,1502,0.8364980026631167,11,11
1.0,22603,898.5800000000003,1070,0.8397943925233647,9,9
1.0,22604,2640.3099999999995,1170,2.256675213675213,10,10
1.0,22605,4623.380000000001,333,13.884024024024027,2,2
1.0,22606,2277.000000000002,156,14.596153846153857,1,1
1.0,22607,11534.389999999989,1262,9.139770206022177,4,4
1.0,22608,983.3999999999997,4926,0.1996345919610231,57,57
1.0,22609,896.2399999999994,4088,0.2192367906066535,45,45
1.0,22610,2320.579999999999,9146,0.2537262191121801,52,52
1.0,22611,1002.0000000000002,216,4.63888888888889,5,5
1.0,22613,1141.8800000000006,1478,0.7725845737483089,12,12
1.0,22614,679.5599999999997,2070,0.3282898550724636,16,16
1.0,22615,349.38,1096,0.3187773722627737,23,23
1.0,22616,6315.56,22350,0.28257539149888145,84,84
1.0,22617,7142.9399999999905,1498,4.768317757009339,4,4
1.0,22618,278.3299999999999,29,9.59758620689655,1,1
1.0,22619,6004.0,1567,3.8315252074026804,6,6
1.0,22620,5952.830000000008,4486,1.3269794917521196,11,11
1.0,22621,9226.52000000002,5840,1.5798835616438391,11,11
1.0,22622,9689.410000000002,980,9.887153061224492,6,6
1.0,22623,2774.1200000000003,509,5.450137524557958,3,3
1.0,22624,9054.23,1083,8.360323176361957,2,2
1.0,22625,7159.530000000001,898,7.972750556792874,3,3
1.0,22626,2818.23,345,8.168782608695652,3,3
1.0,22627,4256.43,513,8.297134502923978,2,2
1.0,22628,1437.1999999999998,296,4.8554054054054046,3,3
1.0,22629,24592.139999999967,13860,1.7743246753246729,19,19
1.0,22630,13537.539999999986,7694,1.7594931115154648,20,20
1.0,22631,6058.280000000004,3342,1.8127707959305819,12,12
1.0,22632,5081.099999999997,2511,2.0235364396654707,10,10
1.0,22633,6131.099999999998,2991,2.049849548645937,8,8
1.0,22634,4687.800000000003,515,9.102524271844667,3,3
1.0,22635,4063.950000000002,437,9.299656750572087,3,3
1.0,22636,2663.9,323,8.247368421052633,2,2
1.0,22637,2448.1700000000014,1012,2.419140316205535,5,5
1.0,22638,391.87,254,1.5427952755905512,6,6
1.0,22639,1733.3699999999994,763,2.2717824377457396,5,5
1.0,22640,344.22,186,1.8506451612903227,4,4
1.0,22641,225.92000000000002,112,2.0171428571428573,4,4
1.0,22642,516.8000000000001,253,2.0426877470355733,5,5
1.0,22643,334.63,185,1.8088108108108107,5,5
1.0,22644,1487.409999999999,1231,1.2082940698619,10,10
1.0,22645,2214.080000000001,1728,1.2812962962962968,7,7
1.0,22646,4709.210000000004,3892,1.2099717368961982,13,13
1.0,22647,290.82,468,0.6214102564102564,19,19
1.0,22649,1812.7499999999998,373,4.859919571045576,4,4
1.0,22650,1131.6499999999994,797,1.419887076537013,7,7
1.0,22651,1592.5200000000013,1980,0.804303030303031,21,21
1.0,22652,5279.610000000002,3317,1.591682242990655,11,11
1.0,22653,1521.5100000000007,815,1.866883435582823,9,9
1.0,22654,3719.2699999999945,645,5.766310077519371,4,4
1.0,22655,3719.5,28,132.83928571428572,1,1
1.0,22656,1295.0,9,143.88888888888889,1,1
1.0,22659,14077.870000000004,8153,1.7267104133447817,28,28
1.0,22660,2149.3799999999997,326,6.593190184049079,4,4
1.0,22661,4017.3999999999987,5072,0.7920741324921133,14,14
1.0,22662,6761.39,4263,1.5860638048322777,11,11
1.0,22663,3239.2399999999984,1676,1.9327207637231494,9,9
1.0,22664,1150.8800000000003,629,1.8296979332273455,6,6
1.0,22665,2159.9600000000028,780,2.769179487179491,5,5
1.0,22666,8089.869999999959,2821,2.867731300957093,4,4
1.0,22667,3795.2000000000007,1344,2.8238095238095244,4,4
1.0,22668,3579.159999999999,1284,2.7875077881619927,9,9
1.0,22669,2092.8500000000004,723,2.8946749654218538,6,6
1.0,22670,2186.4900000000002,1748,1.2508524027459955,8,8
1.0,22671,696.8599999999999,430,1.6206046511627905,8,8
1.0,22672,1213.3199999999983,744,1.630806451612901,8,8
1.0,22673,945.5799999999999,760,1.2441842105263157,6,6
1.0,22674,1519.21,1260,1.2057222222222224,8,8
1.0,22675,734.12,595,1.2338151260504202,9,9
1.0,22676,1287.3899999999999,1027,1.2535443037974683,7,7
1.0,22677,1077.51,862,1.2500116009280742,7,7
1.0,22678,927.43,740,1.2532837837837838,7,7
1.0,22679,796.8199999999999,636,1.2528616352201256,6,6
1.0,22680,497.42,396,1.2561111111111112,6,6
1.0,22681,770.76,615,1.2532682926829268,7,7
1.0,22682,759.36,607,1.251004942339374,7,7
1.0,22683,705.5699999999999,563,1.2532326820603907,6,6
1.0,22684,563.15,451,1.2486696230598668,7,7
1.0,22685,663.15,531,1.248870056497175,7,7
1.0,22686,342.46,273,1.2544322344322343,7,7
1.0,22687,2991.7,568,5.267077464788732,16,16
1.0,22688,3426.14,698,4.9085100286532946,26,26
1.0,22689,3101.49,457,6.786630196936542,5,5
1.0,22690,6925.140000000001,1242,5.575797101449276,8,8
1.0,22691,1316.5899999999997,219,6.011826484018264,4,4
1.0,22692,5678.780000000004,862,6.587911832946641,4,4
1.0,22693,17136.2,15868,1.0799218553062768,65,65
1.0,22694,2541.599999999997,1226,2.0730831973898836,5,5
1.0,22695,850.8699999999997,695,1.2242733812949635,7,7
1.0,22696,1272.2600000000002,676,1.8820414201183435,5,5
1.0,22697,10654.389999999967,3849,2.7680930111717243,8,8
1.0,22698,8432.439999999982,3048,2.76654855643044,8,8
1.0,22699,12345.999999999962,4492,2.7484416740872577,9,9
1.0,22700,2553.38,1172,2.178651877133106,22,22
1.0,22701,570.24,420,1.3577142857142857,7,7
1.0,22702,2661.8999999999996,1357,1.9616064848931465,31,31
1.0,22703,249.41999999999996,168,1.484642857142857,4,4
1.0,22704,1181.0,2850,0.4143859649122807,28,28
1.0,22705,787.5,1875,0.42,24,24
1.0,22706,514.5,1225,0.42,27,27
1.0,22707,525.0,1250,0.42,26,26
1.0,22708,661.5,1575,0.42,26,26
1.0,22709,528.5,1325,0.3988679245283019,33,33
1.0,22710,1732.0,4400,0.3936363636363636,43,43
1.0,22711,662.34,1577,0.42000000000000004,27,27
1.0,22712,1123.5900000000004,2834,0.396467889908257,20,20
1.0,22713,1308.759999999999,3301,0.39647379581944836,21,21
1.0,22714,999.7500000000007,2562,0.39022248243559743,23,23
1.0,22715,615.2400000000008,1506,0.40852589641434317,15,15
1.0,22716,1272.269999999997,3088,0.4120045336787555,14,14
1.0,22717,487.0800000000005,1170,0.4163076923076927,13,13
1.0,22718,343.44000000000005,828,0.41478260869565226,14,14
1.0,22719,496.89999999999986,453,1.0969094922737304,11,11
1.0,22720,14988.84000000008,3144,4.767442748091629,4,4
1.0,22721,3949.719999999994,910,4.340351648351642,3,3
1.0,22722,7375.600000000011,1928,3.825518672199176,4,4
1.0,22723,3682.1899999999987,1053,3.496856600189932,4,4
1.0,22725,4150.26,1120,3.705589285714286,5,5
1.0,22726,12841.150000000001,3478,3.69210753306498,7,7
1.0,22727,16584.76,4697,3.53092612305727,8,8
1.0,22728,10867.810000000001,3036,3.5796475625823456,8,8
1.0,22729,4623.63,1278,3.6178638497652584,6,6
1.0,22730,4569.77,1242,3.6793639291465383,4,4
1.0,22731,1344.45,1061,1.267153628652215,9,9
1.0,22732,1930.38,1522,1.2683180026281209,11,11
1.0,22733,1882.31,1471,1.2796125084976206,10,10
1.0,22734,6138.8900000000085,2171,2.827678489175499,8,8
1.0,22735,1106.1299999999997,673,1.6435809806835062,7,7
1.0,22736,1273.61,753,1.6913811420982734,6,6
1.0,22737,1377.44,804,1.7132338308457713,5,5
1.0,22738,1813.9300000000003,1097,1.6535369188696447,8,8
1.0,22739,1745.0400000000004,992,1.7591129032258068,6,6
1.0,22740,5475.250000000007,6625,0.8264528301886803,61,61
1.0,22741,6967.5900000000165,8277,0.8418013773106218,52,52
1.0,22742,597.84,240,2.491,4,4
1.0,22743,1334.1500000000015,497,2.6844064386317936,4,4
1.0,22744,1080.7900000000016,413,2.616924939467316,4,4
1.0,22745,2384.0499999999956,1159,2.056988783433991,5,5
1.0,22746,1735.8199999999983,837,2.073859020310631,4,4
1.0,22747,1794.5999999999988,876,2.0486301369863,5,5
1.0,22748,2480.8099999999945,1196,2.074255852842805,5,5
1.0,22749,8026.509999999999,2211,3.6302623247399364,5,5
1.0,22750,4819.59,1315,3.665087452471483,4,4
1.0,22751,5416.099999999999,1506,3.5963479415670645,5,5
1.0,22752,7573.6900000000005,989,7.657927199191103,5,5
1.0,22753,614.63,918,0.6695315904139434,5,5
1.0,22754,1106.4400000000012,1802,0.6140066592674812,9,9
1.0,22755,1012.7800000000005,1577,0.6422194039315159,7,7
1.0,22756,545.63,553,0.9866726943942133,6,6
1.0,22757,949.2099999999999,1008,0.9416765873015872,8,8
1.0,22758,940.7700000000001,1121,0.8392239072256914,8,8
1.0,22759,4026.900000000004,2406,1.6736907730673334,10,10
1.0,22760,878.6999999999999,74,11.874324324324323,2,2
1.0,22761,733.4999999999999,30,24.449999999999996,1,1
1.0,22762,1292.7000000000007,90,14.363333333333342,1,1
1.0,22763,1136.7999999999997,116,9.799999999999997,2,2
1.0,22764,49.9,2,24.95,2,2
1.0,22765,257.37,25,10.2948,8,8
1.0,22766,4551.529999999998,1567,2.90461391193363,5,5
1.0,22767,3630.9800000000037,414,8.77048309178745,3,3
1.0,22768,3904.440000000002,438,8.914246575342471,2,2
1.0,22769,24.95,1,24.95,1,1
1.0,22770,924.25,63,14.670634920634921,1,1
1.0,22771,3863.29,3221,1.1994070164545172,16,16
1.0,22772,2031.8400000000001,1745,1.164378223495702,18,18
1.0,22773,2240.02,1850,1.2108216216216217,12,12
1.0,22774,763.6400000000001,676,1.1296449704142013,15,15
1.0,22775,898.55,714,1.2584733893557423,10,10
1.0,22776,6501.0999999999885,685,9.490656934306553,2,2
1.0,22777,2556.8,326,7.8429447852760745,7,7
1.0,22778,1472.48,400,3.6812,5,5
1.0,22779,2364.75,579,4.08419689119171,6,6
1.0,22780,1990.75,491,4.0544806517311605,6,6
1.0,22781,2483.09,339,7.324749262536874,3,3
1.0,22782,3310.25,235,14.086170212765957,3,3
1.0,22783,5922.12,462,12.818441558441558,14,14
1.0,22784,4339.6199999999935,920,4.716978260869558,4,4
1.0,22785,797.4399999999999,212,3.7615094339622637,3,3
1.0,22786,552.8399999999999,104,5.31576923076923,2,2
1.0,22788,1086.25,138,7.871376811594203,7,7
1.0,22789,1588.289999999999,829,1.9159107358262957,6,6
1.0,22791,4698.83,4008,1.1723627744510978,20,20
1.0,22792,1159.0700000000008,1389,0.8344636429085679,15,15
1.0,22794,1510.5000000000016,190,7.950000000000008,1,1
1.0,22795,6992.7,1080,6.474722222222222,3,3
1.0,22796,2795.950000000001,281,9.950000000000005,2,2
1.0,22797,948.5900000000005,55,17.247090909090918,1,1
1.0,22798,2390.2599999999998,814,2.936437346437346,6,6
1.0,22799,1421.3,189,7.52010582010582,2,2
1.0,22800,2794.63,759,3.6819894598155467,5,5
1.0,22801,1692.63,458,3.695698689956332,3,3
1.0,22802,854.2500000000001,55,15.531818181818183,1,1
1.0,22803,1675.95,45,37.24333333333333,1,1
1.0,22804,4139.609999999996,1635,2.531871559633025,5,5
1.0,22805,1048.16,844,1.2418957345971564,12,12
1.0,22806,595.6500000000001,243,2.451234567901235,8,8
1.0,22807,1796.6400000000024,676,2.6577514792899444,6,6
1.0,22808,840.8000000000006,300,2.802666666666669,5,5
1.0,22809,2250.210000000003,735,3.061510204081637,5,5
1.0,22810,2020.7300000000018,627,3.2228548644338146,5,5
1.0,22811,382.81000000000006,133,2.87827067669173,4,4
1.0,22812,2923.8200000000006,1550,1.886335483870968,11,11
1.0,22813,4203.330000000004,2265,1.8557748344370877,14,14
1.0,22814,633.7800000000007,1581,0.4008728652751427,16,16
1.0,22815,747.2400000000004,1810,0.41283977900552504,15,15
1.0,22816,1415.1599999999971,3426,0.41306479859894835,19,19
1.0,22817,763.0800000000002,1858,0.41069967707212063,14,14
1.0,22818,912.9599999999994,2184,0.4180219780219777,18,18
1.0,22819,758.8800000000003,1848,0.4106493506493508,14,14
1.0,22820,277.08000000000015,426,0.6504225352112679,12,12
1.0,22821,534.6600000000003,822,0.6504379562043799,12,12
1.0,22822,2343.1600000000035,407,5.757149877149886,2,2
1.0,22823,1865.0,16,116.5625,1,1
1.0,22824,982.6000000000001,28,35.09285714285715,1,1
1.0,22825,357.74999999999994,45,7.949999999999998,3,3
1.0,22826,3280.0,30,109.33333333333333,1,1
1.0,22827,2355.0,15,157.0,1,1
1.0,22828,1240.0,8,155.0,1,1
1.0,22829,1024.85,103,9.95,1,1
1.0,22830,2610.29,131,19.92587786259542,21,21
1.0,22831,1942.5000000000032,678,2.8650442477876155,6,6
1.0,22832,965.45,91,10.60934065934066,2,2
1.0,22833,2503.5299999999997,75,33.380399999999995,18,18
1.0,22834,3027.5299999999984,2035,1.487729729729729,10,10
1.0,22835,8625.180000000002,1834,4.702933478735007,5,5
1.0,22837,1901.85,409,4.6499999999999995,5,5
1.0,22838,2159.880000000002,158,13.670126582278494,1,1
1.0,22839,1922.5600000000015,140,13.73257142857144,1,1
1.0,22840,3247.5800000000036,434,7.48290322580646,2,2
1.0,22841,2266.2800000000034,301,7.529169435215958,2,2
1.0,22842,1717.8000000000002,268,6.409701492537314,3,3
1.0,22843,1084.08,174,6.230344827586206,2,2
1.0,22844,3530.2899999999995,427,8.267658079625292,2,2
1.0,22845,2366.3300000000017,400,5.915825000000004,2,2
1.0,22846,5304.810000000002,356,14.901151685393264,2,2
1.0,22847,7219.54,474,15.231097046413502,2,2
1.0,22848,2790.0499999999997,188,14.840691489361701,3,3
1.0,22849,2636.01,175,15.062914285714287,2,2
1.0,22851,1193.4500000000019,1427,0.8363349684653132,7,7
1.0,22852,807.5,190,4.25,3,3
1.0,22853,806.0,248,3.25,4,4
1.0,22854,3532.4500000000003,747,4.728848728246319,4,4
1.0,22855,2969.52,2496,1.1897115384615384,13,13
1.0,22856,479.0300000000001,427,1.121850117096019,32,32
1.0,22857,945.1600000000004,1156,0.8176124567474052,18,18
1.0,22858,1699.0499999999995,1069,1.5893826005612717,9,9
1.0,22859,1220.549999999999,779,1.5668164313222068,10,10
1.0,22860,582.4499999999996,353,1.6499999999999988,6,6
1.0,22861,480.1499999999998,291,1.6499999999999992,7,7
1.0,22862,607.75,143,4.25,3,3
1.0,22863,1892.3000000000006,674,2.807566765578636,7,7
1.0,22865,8693.229999999981,4289,2.0268664024248033,11,11
1.0,22866,6091.799999999995,2958,2.05943204868154,8,8
1.0,22867,6925.629999999993,3413,2.029191327278052,10,10
1.0,22868,105.30000000000001,54,1.9500000000000002,4,4
1.0,22869,126.75000000000001,65,1.9500000000000002,4,4
1.0,22870,130.64999999999998,67,1.9499999999999997,3,3
1.0,22871,101.4,52,1.9500000000000002,5,5
1.0,22872,107.25,55,1.95,4,4
1.0,22873,91.65000000000002,47,1.9500000000000004,3,3
1.0,22874,105.30000000000001,54,1.9500000000000002,4,4
1.0,22875,99.45000000000002,51,1.9500000000000004,3,3
1.0,22876,99.45,51,1.95,5,5
1.0,22877,101.39999999999999,52,1.9499999999999997,5,5
1.0,22878,100.79999999999998,48,2.0999999999999996,5,5
1.0,22879,69.34,62,1.1183870967741936,7,7
1.0,22880,88.84,72,1.233888888888889,6,6
1.0,22881,98.59,77,1.2803896103896104,6,6
1.0,22882,56.88,48,1.185,3,3
1.0,22883,58.83,49,1.2006122448979593,6,6
1.0,22884,94.69,75,1.2625333333333333,4,4
1.0,22885,60.78,50,1.2156,5,5
1.0,22886,92.74000000000001,74,1.2532432432432434,5,5
1.0,22887,77.14,66,1.1687878787878787,6,6
1.0,22888,71.29,63,1.1315873015873017,7,7
1.0,22889,164.57999999999998,147,1.1195918367346938,16,16
1.0,22890,2158.320000000001,227,9.50801762114538,2,2
1.0,22891,871.51,187,4.66048128342246,2,2
1.0,22892,1595.14,1298,1.2289214175654855,11,11
1.0,22893,583.0200000000003,1443,0.4040332640332643,20,20
1.0,22894,2821.9500000000007,291,9.697422680412373,2,2
1.0,22895,4188.740000000001,1430,2.9291888111888116,9,9
1.0,22896,2011.5699999999981,844,2.3833767772511827,6,6
1.0,22897,1108.8599999999997,770,1.4400779220779216,6,6
1.0,22898,4101.349999999991,2191,1.8719078046554045,7,7
1.0,22899,3050.1799999999967,1530,1.993581699346403,8,8
1.0,22900,8499.35,2951,2.8801592680447308,12,12
1.0,22902,1586.0000000000005,847,1.8724911452184185,13,13
1.0,22903,427.43000000000006,153,2.793660130718955,4,4
1.0,22904,5049.039999999995,1760,2.8687727272727246,7,7
1.0,22905,1219.5900000000001,476,2.5621638655462187,7,7
1.0,22906,2590.2,1628,1.591031941031941,8,8
1.0,22907,4915.319999999981,6042,0.8135253227408111,10,10
1.0,22908,3328.09,4231,0.7865965492791303,12,12
1.0,22909,3786.2499999999936,4669,0.8109338188048819,13,13
1.0,22910,16031.169999999973,5867,2.732430543719102,11,11
1.0,22911,1235.140000000001,434,2.845944700460832,5,5
1.0,22912,1188.0900000000008,263,4.517452471482893,2,2
1.0,22913,1454.940000000001,322,4.518447204968947,3,3
1.0,22914,1940.0400000000009,420,4.619142857142859,3,3
1.0,22915,1081.6799999999992,2874,0.3763674321503129,20,20
1.0,22916,1162.5499999999981,1807,0.6433591588267837,9,9
1.0,22917,1187.8999999999978,1846,0.6434994582881896,9,9
1.0,22918,1114.5999999999974,1764,0.6318594104308375,9,9
1.0,22919,1065.049999999997,1657,0.6427579963789963,8,8
1.0,22920,1159.299999999998,1802,0.6433407325194217,9,9
1.0,22921,1051.3999999999983,1636,0.6426650366748156,9,9
1.0,22922,773.6499999999999,931,0.8309881847475831,16,16
1.0,22923,695.5499999999998,855,0.8135087719298244,16,16
1.0,22924,555.5999999999998,672,0.826785714285714,14,14
1.0,22925,1423.170000000001,237,6.004936708860764,2,2
1.0,22926,2046.2000000000012,356,5.747752808988768,3,3
1.0,22927,1356.2999999999995,234,5.796153846153844,2,2
1.0,22928,1487.97,243,6.123333333333333,2,2
1.0,22929,816.8,13,62.83076923076923,1,1
1.0,22930,2314.069999999997,945,2.4487513227513196,6,6
1.0,22931,1878.6099999999988,794,2.3660075566750614,7,7
1.0,22932,583.9500000000003,247,2.3641700404858312,7,7
1.0,22933,674.0500000000001,235,2.8682978723404258,5,5
1.0,22934,1515.4000000000003,556,2.7255395683453245,8,8
1.0,22935,1766.25,601,2.9388519134775373,11,11
1.0,22936,568.88,186,3.058494623655914,5,5
1.0,22937,1428.139999999998,550,2.596618181818178,6,6
1.0,22938,2495.6300000000024,1323,1.886341647770221,11,11
1.0,22939,2119.1799999999994,434,4.88290322580645,4,4
1.0,22940,4381.93,1041,4.209346781940442,4,4
1.0,22941,5710.3,686,8.324052478134112,3,3
1.0,22942,2456.7500000000005,323,7.606037151702788,3,3
1.0,22943,3798.0299999999993,813,4.671623616236161,7,7
1.0,22944,782.7100000000003,1943,0.4028358208955225,45,45
1.0,22945,1764.420000000001,2070,0.8523768115942034,19,19
1.0,22946,2521.8500000000004,167,15.100898203592816,3,3
1.0,22947,4973.949999999999,529,9.402551984877125,4,4
1.0,22948,1034.9599999999994,1160,0.8922068965517236,14,14
1.0,22949,706.1499999999997,487,1.4499999999999995,7,7
1.0,22950,3848.050000000004,2773,1.3876848178867667,23,23
1.0,22951,2272.1100000000006,4465,0.5088712206047034,19,19
1.0,22952,4573.199999999997,9024,0.5067819148936167,27,27
1.0,22953,578.63,460,1.2578913043478261,5,5
1.0,22954,205.0,164,1.25,5,5
1.0,22955,1927.040000000001,1148,1.6786062717770045,10,10
1.0,22956,2921.7,1530,1.9096078431372547,11,11
1.0,22957,4806.299999999997,1722,2.791114982578396,8,8
1.0,22959,1274.0,3100,0.41096774193548385,32,32
1.0,22960,17709.62,4455,3.9752233445566776,7,7
1.0,22961,12766.299999999945,8994,1.4194240604847614,15,15
1.0,22962,1661.5500000000022,2019,0.8229569093610709,11,11
1.0,22963,1322.4700000000016,1621,0.8158359037631102,11,11
1.0,22964,3332.44,1682,1.9812366230677765,9,9
1.0,22965,1685.12,805,2.0933167701863353,5,5
1.0,22966,4870.29,4027,1.209408989322076,11,11
1.0,22967,1444.5000000000011,510,2.832352941176473,6,6
1.0,22968,3656.500000000001,408,8.962009803921571,4,4
1.0,22969,7807.1999999999725,5464,1.4288433382137578,15,15
1.0,22970,9584.250000000011,4211,2.2760033246259823,14,14
1.0,22971,3289.969999999997,1376,2.3909665697674396,8,8
1.0,22972,1644.559999999999,1016,1.6186614173228338,9,9
1.0,22973,1888.179999999999,1170,1.613829059829059,10,10
1.0,22974,1656.6899999999996,1033,1.603765730880929,9,9
1.0,22975,1404.72,1117,1.2575828111011638,7,7
1.0,22976,1267.34,1010,1.2547920792079208,8,8
1.0,22977,1131.21,904,1.2513384955752214,7,7
1.0,22978,2385.29,642,3.715404984423676,5,5
1.0,22979,2391.470000000005,1659,1.4415129596142284,7,7
1.0,22980,2058.689999999999,1265,1.6274229249011851,8,8
1.0,22981,594.6999999999995,430,1.3830232558139524,5,5
1.0,22982,1272.05,1016,1.252017716535433,6,6
1.0,22983,1346.6699999999973,3261,0.4129622815087388,14,14
1.0,22984,1073.7399999999998,2678,0.4009484690067214,18,18
1.0,22985,1487.0,3750,0.39653333333333335,39,39
1.0,22986,1048.92,2526,0.415249406175772,27,27
1.0,22987,42.0,100,0.42,25,25
1.0,22988,6069.15,5264,1.1529540273556231,23,23
1.0,22989,3924.45,1257,3.1220763723150355,6,6
1.0,22990,1265.1899999999996,293,4.318054607508531,3,3
1.0,22991,3707.190000000002,1941,1.9099381761978371,11,11
1.0,22992,5435.34,2944,1.8462432065217391,14,14
1.0,22993,8486.190000000002,7138,1.1888750350238164,13,13
1.0,22994,541.6199999999998,1293,0.4188863109048722,15,15
1.0,22995,511.1999999999996,1224,0.4176470588235291,13,13
1.0,22996,1867.9799999999987,4523,0.4129957992482862,14,14
1.0,22997,559.6799999999998,1336,0.4189221556886226,14,14
1.0,22998,3348.1399999999976,8566,0.3908638804576229,32,32
1.0,22999,1203.12,2868,0.41949790794979075,14,14
1.0,23000,663.2400000000001,1586,0.4181841109709963,14,14
1.0,23002,516.4199999999998,1233,0.41883211678832105,14,14
1.0,23003,225.36,540,0.41733333333333333,10,10
1.0,23004,410.3000000000002,973,0.42168550873586863,13,13
1.0,23005,1787.4600000000007,4393,0.40688823127703183,24,24
1.0,23006,374.0400000000001,894,0.41838926174496655,12,12
1.0,23007,4829.550000000001,309,15.62961165048544,3,3
1.0,23008,4204.500000000001,270,15.572222222222226,3,3
1.0,23009,3245.6000000000004,208,15.603846153846156,3,3
1.0,23010,2971.35,193,15.395595854922279,3,3
1.0,23012,2382.789999999999,631,3.776212361331219,4,4
1.0,23013,1989.9899999999998,527,3.776072106261859,4,4
1.0,23014,1888.53,503,3.7545328031809144,4,4
1.0,23015,148.5,18,8.25,1,1
1.0,23016,413.1,54,7.65,2,2
1.0,23017,672.0,57,11.789473684210526,2,2
1.0,23018,587.2,50,11.744000000000002,2,2
1.0,23019,629.05,81,7.766049382716049,2,2
1.0,23020,1447.7,121,11.964462809917356,2,2
1.0,23021,480.1000000000001,118,4.068644067796611,4,4
1.0,23022,298.08,150,1.9871999999999999,11,11
1.0,23023,418.0400000000001,264,1.5834848484848487,10,10
1.0,23024,657.08,252,2.6074603174603177,22,22
1.0,23025,434.57,204,2.130245098039216,6,6
1.0,23026,491.53,237,2.0739662447257383,8,8
1.0,23027,596.96,287,2.08,10,10
1.0,23028,1985.3400000000004,1238,1.6036672051696288,10,10
1.0,23029,1307.9999999999986,816,1.6029411764705865,9,9
1.0,23031,1984.500000000001,1226,1.6186786296900497,8,8
1.0,23032,1893.7500000000005,1171,1.6172075149444922,10,10
1.0,23033,935.0499999999997,673,1.3893759286775627,11,11
1.0,23034,738.1999999999998,524,1.4087786259541981,12,12
1.0,23035,1648.9900000000005,1171,1.4081895815542276,11,11
1.0,23036,228.75,183,1.25,11,11
1.0,23037,315.2900000000001,193,1.6336269430051817,10,10
1.0,23038,38.03,41,0.9275609756097561,6,6
1.0,23039,230.39999999999998,120,1.9199999999999997,8,8
1.0,23040,1203.5,226,5.325221238938053,6,6
1.0,23041,929.6000000000001,224,4.15,4,4
1.0,23042,259.35,39,6.65,4,4
1.0,23043,443.75,71,6.25,4,4
1.0,23044,373.50000000000006,90,4.15,3,3
1.0,23045,286.35,69,4.15,3,3
1.0,23046,2084.8999999999996,346,6.0257225433526,10,10
1.0,23047,327.75,57,5.75,2,2
1.0,23048,1654.6899999999998,417,3.968081534772182,7,7
1.0,23049,2104.25,257,8.187743190661479,2,2
1.0,23050,2087.75,255,8.187254901960785,2,2
1.0,23051,1592.75,195,8.167948717948718,2,2
1.0,23052,2945.75,359,8.205431754874652,2,2
1.0,23053,1832.5,226,8.108407079646017,2,2
1.0,23054,1369.5,166,8.25,2,2
1.0,23055,425.25,141,3.015957446808511,6,6
1.0,23056,747.34,298,2.5078523489932887,14,14
1.0,23057,735.1400000000001,222,3.311441441441442,8,8
1.0,23058,421.0200000000001,486,0.8662962962962965,11,11
1.0,23060,507.52,244,2.08,5,5
1.0,23061,1196.21,961,1.2447554630593132,10,10
1.0,23064,1853.8,144,12.87361111111111,13,13
1.0,23065,1600.0,128,12.5,2,2
1.0,23066,1955.4,244,8.01393442622951,3,3
