CustomerID,Rev,Quantity,B2B
14672.0,765.55,454,1
14673.0,1736.3999999999994,1004,1
14675.0,604.7499999999999,341,1
14676.0,2543.24,2498,1
14679.0,-2.55,-1,0
14680.0,26932.339999999997,12474,1
14681.0,498.95,76,1
14682.0,52.0,80,1
14684.0,1236.2800000000013,853,1
14687.0,628.3799999999999,470,1
14688.0,5107.379999999999,3222,1
14689.0,112.80000000000001,76,1
14690.0,358.61,163,1
14691.0,2114.3299999999995,707,1
14692.0,582.0500000000001,255,1
14693.0,172.9,34,0
14696.0,2070.97,1626,1
14697.0,188.60999999999996,181,1
14698.0,1250.7600000000014,615,1
14699.0,109.12999999999998,77,1
14700.0,2235.2999999999997,1342,1
14701.0,2486.219999999999,909,1
14702.0,3250.639999999998,1444,1
14703.0,318.1699999999999,183,1
14704.0,1514.5699999999997,1074,1
14705.0,179.0,100,1
14708.0,1096.6699999999998,615,1
14709.0,4911.140000000007,2482,1
14710.0,606.1300000000002,378,1
14711.0,2838.199999999997,966,1
14712.0,917.07,315,1
14713.0,2664.2599999999998,1613,1
14714.0,160.19,229,1
14715.0,867.3800000000001,521,1
14716.0,329.6799999999999,604,1
14719.0,1592.1800000000007,1031,1
14720.0,663.8100000000003,219,1
14722.0,187.91999999999996,120,1
14723.0,1156.5999999999997,693,1
14725.0,718.08,593,1
14727.0,268.58,62,1
14729.0,313.48999999999995,197,1
14730.0,2005.0600000000063,1132,1
14731.0,380.0199999999999,256,1
14732.0,2686.3399999999997,1402,1
14733.0,9451.539999999997,3725,1
14735.0,5792.69,2159,1
14737.0,1164.55,345,1
14738.0,1289.9399999999998,576,1
14739.0,3899.1000000000004,3817,1
14740.0,1423.2099999999991,729,1
14741.0,1400.3400000000004,841,1
14744.0,1088.53,625,1
14745.0,1167.16,1020,1
14747.0,294.3,82,1
14748.0,1318.8499999999997,1193,1
14752.0,389.63999999999993,260,1
14753.0,563.15,211,1
14754.0,638.0500000000001,486,1
14755.0,4965.379999999999,2217,1
14756.0,738.9599999999998,416,1
14757.0,420.5,160,1
14758.0,1484.0599999999995,419,1
14759.0,1625.9699999999993,569,1
14760.0,53.8,28,0
14761.0,255.90000000000003,118,1
14762.0,300.52,341,1
14764.0,250.55,175,1
14765.0,254.10999999999996,135,1
14766.0,2423.07,1323,1
14768.0,139.50000000000003,34,0
14769.0,10639.950000000006,7405,1
14770.0,876.4199999999997,490,1
14772.0,139.26,82,1
14775.0,1011.9,1174,1
14776.0,2195.5799999999995,2688,1
14777.0,-17.45,-9,0
14778.0,730.8599999999999,306,1
14779.0,386.1499999999999,84,1
14780.0,447.67999999999995,310,1
14782.0,200.10000000000002,114,1
14784.0,289.99,237,1
14785.0,77.4,84,1
14788.0,679.4399999999998,421,1
14789.0,197.64000000000001,116,1
14790.0,745.0600000000001,699,1
14792.0,0.0,0,0
14793.0,214.14000000000001,88,1
14794.0,1272.11,669,1
14795.0,131.45,17,0
14796.0,7837.949999999977,5938,1
14798.0,173.74,150,1
14799.0,157.7,146,1
14800.0,4236.339999999998,3634,1
14801.0,193.1399999999999,175,1
14803.0,845.5500000000002,370,1
14804.0,353.2699999999999,121,1
14805.0,554.65,115,1
14806.0,193.39000000000004,330,1
14808.0,2300.369999999998,2055,1
14810.0,2087.879999999999,1016,1
14813.0,155.42999999999998,67,1
14815.0,778.5,744,1
14816.0,271.85,5,0
14817.0,1010.3399999999998,653,1
14818.0,657.8,324,1
14819.0,272.06999999999994,109,1
14820.0,507.2900000000001,253,1
14821.0,48.800000000000004,20,0
14823.0,321.4299999999999,88,1
14824.0,1127.7100000000003,525,1
14825.0,2226.9099999999985,991,1
14828.0,2139.76,2172,1
14829.0,644.65,414,1
14830.0,196.28,168,1
14834.0,1698.3500000000001,731,1
14836.0,102.44999999999999,45,0
14837.0,1641.2000000000012,1430,1
14840.0,62.85,31,0
14841.0,3295.7599999999993,1778,1
14842.0,2456.7999999999997,1146,1
14844.0,3189.8099999999995,1833,1
14847.0,309.4,120,1
14849.0,7904.279999999997,5656,1
14850.0,278.15000000000003,285,1
14851.0,511.34999999999985,325,1
14852.0,2836.6899999999982,1747,1
14853.0,463.04999999999995,81,1
14854.0,2749.8900000000003,1822,1
14855.0,645.6500000000001,267,1
14856.0,1311.3800000000006,714,1
14857.0,1165.6499999999996,455,1
14859.0,1352.0399999999993,669,1
14860.0,168.62000000000003,230,1
14861.0,125.79000000000002,117,1
14862.0,841.2000000000002,772,1
14863.0,266.76,132,1
14865.0,52.2,108,1
14866.0,14160.950000000008,6568,1
14867.0,701.3300000000002,327,1
14868.0,2939.640000000002,1399,1
14869.0,721.95,549,1
14870.0,327.24999999999994,119,1
14871.0,522.3799999999997,185,1
14873.0,519.68,168,1
14875.0,1457.6700000000003,555,1
14878.0,1485.5400000000006,802,1
14880.0,706.1900000000002,373,1
14881.0,255.4,316,1
14882.0,589.7,158,1
14883.0,756.6400000000001,789,1
14885.0,765.3199999999999,724,1
14886.0,364.80000000000007,160,1
14887.0,1862.0,1100,1
14888.0,369.2,184,1
14889.0,135.9,90,1
14890.0,125.65,51,1
14891.0,554.38,505,1
14893.0,1237.8500000000004,799,1
14894.0,655.7499999999999,265,1
14895.0,11020.260000000007,4823,1
14896.0,468.77,279,1
14897.0,1366.38,468,1
14898.0,1228.3199999999995,1008,1
14901.0,1414.9900000000005,659,1
14902.0,314.11000000000007,209,1
14903.0,2744.4800000000005,1491,1
14904.0,1025.4399999999998,1985,1
14905.0,599.9000000000001,274,1
14907.0,3478.8499999999976,1686,1
14908.0,277.79999999999995,132,1
14910.0,389.86000000000007,221,1
14911.0,128882.12999999977,77098,1
14912.0,867.8499999999998,971,1
14913.0,1227.4300000000005,1743,1
14915.0,258.83000000000004,105,1
14916.0,1264.8399999999997,1132,1
14918.0,1610.1499999999996,675,1
14920.0,977.77,509,1
14921.0,1316.0700000000004,953,1
14923.0,749.0999999999998,418,1
14924.0,310.05,64,1
14929.0,223.88,136,1
14930.0,2372.860000000001,1166,1
14931.0,864.6800000000001,414,1
14932.0,313.53,79,1
14934.0,1888.8400000000006,1041,1
14935.0,1784.7099999999998,935,1
14936.0,8117.42,4083,1
14937.0,1617.63,483,1
14944.0,5842.950000000003,2801,1
14946.0,100.9,22,0
14947.0,290.82000000000005,179,1
14948.0,1066.5699999999995,661,1
14950.0,361.25,135,1
14951.0,311.69000000000005,311,1
14952.0,7912.79,3295,1
14953.0,289.82,225,1
14954.0,336.16999999999985,127,1
14957.0,58.49000000000001,34,0
14958.0,499.6799999999999,129,1
14959.0,684.9699999999999,491,1
14960.0,221.26999999999992,221,1
14961.0,7006.580000000002,3692,1
14962.0,126.70000000000002,44,0
14963.0,1487.8000000000013,1176,1
14964.0,206.21,143,1
14965.0,598.9999999999999,365,1
14966.0,191.3199999999999,187,1
14967.0,463.8,140,1
14968.0,147.59,127,1
14970.0,1592.06,250,1
14971.0,1116.5699999999993,644,1
14972.0,114.77000000000002,28,0
14973.0,1314.45,369,1
14974.0,114.39,44,0
14975.0,279.94,380,1
14976.0,749.8599999999997,228,1
14978.0,1931.4200000000028,525,1
14981.0,102.11999999999998,97,1
14984.0,213.26999999999998,60,1
14985.0,296.7499999999999,260,1
14987.0,326.4,128,1
14988.0,334.54,141,1
14995.0,233.23000000000005,103,1
14997.0,540.98,1102,1
14998.0,429.8699999999999,270,1
15000.0,490.52,218,1
15002.0,1641.7599999999998,862,1
15004.0,1245.9299999999994,629,1
15005.0,6178.789999999992,4202,1
15006.0,497.13999999999976,301,1
15007.0,156.91000000000003,69,1
15009.0,1261.7799999999997,642,1
15010.0,308.94000000000005,184,1
15012.0,423.0399999999996,231,1
15014.0,260.16999999999996,151,1
15016.0,170.04,76,1
15017.0,125.58000000000003,63,1
15018.0,456.26,188,1
15019.0,265.9999999999999,159,1
15021.0,1872.2800000000025,829,1
15022.0,905.0399999999995,543,1
15023.0,6744.25999999999,2854,1
15024.0,1661.3300000000006,920,1
15025.0,377.01,189,1
15026.0,464.2,225,1
15027.0,1051.9499999999996,563,1
15028.0,627.13,459,1
15030.0,518.28,372,1
15031.0,668.14,401,1
15032.0,4464.0999999999985,2668,1
15033.0,2567.720000000001,1690,1
15034.0,4277.659999999998,2411,1
15035.0,252.72999999999996,245,1
15036.0,465.55,327,1
15038.0,665.5899999999997,187,1
15039.0,19786.43999999997,9191,1
15041.0,180.35000000000002,104,1
15042.0,135.93,30,0
15043.0,537.0,300,1
15044.0,7629.3799999999965,2786,1
15045.0,633.66,106,1
15046.0,5045.06,3306,1
15047.0,343.62,222,1
15048.0,380.5699999999998,183,1
15049.0,121.17000000000002,63,1
15050.0,1727.1700000000005,1184,1
15051.0,1391.6100000000001,1011,1
15052.0,215.78,82,1
15053.0,697.79,986,1
15054.0,302.09999999999997,198,1
15057.0,1489.5,668,1
15058.0,2124.9900000000025,1069,1
15059.0,1325.8200000000006,602,1
15060.0,301.8399999999999,262,1
15061.0,54250.34000000002,28638,1
15062.0,987.8599999999999,763,1
15063.0,370.79999999999995,56,1
15065.0,3135.9800000000005,1355,1
15066.0,760.5899999999999,279,1
15067.0,1744.7600000000004,954,1
15068.0,553.3599999999998,364,1
15069.0,1109.5300000000007,520,1
15070.0,106.2,36,0
15071.0,982.0699999999997,269,1
15073.0,612.4300000000001,277,1
15074.0,748.8700000000002,455,1
15075.0,773.0300000000002,447,1
15076.0,880.8500000000004,571,1
15078.0,9623.350000000022,5069,1
15079.0,893.66,388,1
15081.0,487.34999999999985,188,1
15083.0,88.19999999999999,38,0
15087.0,306.94,470,1
15088.0,1140.27,457,1
15089.0,2420.8400000000024,1359,1
15090.0,381.32000000000005,208,1
15091.0,476.96,343,1
15092.0,457.80999999999995,135,1
15093.0,4410.139999999998,3733,1
15095.0,1364.6999999999996,1077,1
15096.0,219.39,120,1
15097.0,248.07999999999996,170,1
15098.0,39619.5,61,1
15099.0,410.48,343,1
15100.0,635.1,58,1
15101.0,310.03,239,1
15103.0,703.3599999999998,329,1
15104.0,1002.54,635,1
15105.0,2298.930000000001,1211,1
15106.0,1407.7300000000002,1144,1
15107.0,260.0,163,1
15108.0,1150.75,488,1
15109.0,463.75,127,1
15110.0,970.2499999999999,240,1
15111.0,1567.4799999999998,710,1
15113.0,3439.0200000000004,2361,1
15114.0,2760.5599999999977,3096,1
15115.0,340.11000000000007,157,1
15116.0,1352.7500000000002,648,1
15117.0,1550.13,1947,1
15118.0,244.8,1440,1
15119.0,266.4,88,1
15120.0,343.8199999999999,292,1
15121.0,457.71999999999997,199,1
15122.0,1612.1299999999994,788,1
15123.0,2199.309999999999,1195,1
15124.0,184.19,233,1
15125.0,11117.050000000001,5991,1
15127.0,406.53000000000003,251,1
15128.0,1423.2500000000007,1327,1
15129.0,3447.4,1794,1
15130.0,330.11,197,1
15132.0,977.9300000000002,679,1
15133.0,982.4199999999998,680,1
15134.0,1387.99,887,1
15135.0,127.14999999999998,41,0
15136.0,1282.4500000000005,775,1
15139.0,178.96000000000006,208,1
15140.0,2350.0000000000005,1567,1
15142.0,498.74,365,1
15143.0,259.45,150,1
15144.0,6530.040000000007,3026,1
15145.0,1194.7300000000005,756,1
15146.0,1313.6600000000008,1459,1
15147.0,608.65,363,1
15148.0,301.28999999999996,187,1
15149.0,520.8,128,1
15150.0,5303.969999999995,3633,1
15152.0,4684.240000000001,2694,1
15153.0,329.25,198,1
15154.0,240.26999999999992,97,1
15156.0,961.4899999999999,597,1
15157.0,1879.8400000000008,2243,1
15158.0,401.4000000000001,198,1
15159.0,18573.68000000001,11394,1
15160.0,158.16000000000003,84,1
15163.0,304.4699999999999,186,1
15164.0,843.0499999999997,360,1
15165.0,487.75,160,1
15167.0,162.99999999999997,67,1
15168.0,106.56,52,1
15171.0,1034.5,190,1
15172.0,1624.0499999999997,1611,1
15174.0,135.75,145,1
15175.0,224.14000000000007,454,1
15178.0,40.5,30,0
15179.0,2186.2000000000003,1907,1
15180.0,87.5,36,0
15181.0,684.5299999999999,543,1
15182.0,622.8499999999999,253,1
15184.0,406.76,223,1
15185.0,310.62000000000006,666,1
15186.0,411.40999999999997,215,1
15187.0,4655.080000000001,1868,1
15189.0,15802.140000000009,6035,1
15192.0,1044.3200000000004,918,1
15193.0,499.32,144,1
15194.0,7521.169999999997,5648,1
15195.0,3861.0,1404,1
15197.0,656.4399999999998,453,1
15198.0,193.64,120,1
15199.0,1268.6999999999998,396,1
15201.0,927.8400000000003,962,1
15203.0,1827.7999999999984,1753,1
15204.0,316.58000000000004,258,1
15205.0,653.2399999999999,378,1
15206.0,420.29999999999995,162,1
15208.0,867.62,314,1
15210.0,331.18,228,1
15211.0,894.41,240,1
15212.0,88.94999999999997,33,0
15213.0,325.04999999999995,270,1
15214.0,1661.44,1254,1
15215.0,615.99,211,1
15216.0,96.6,28,0
15218.0,5756.890000000001,3329,1
15219.0,305.75,45,0
15220.0,1758.9199999999994,1377,1
15221.0,114.10000000000001,25,0
15222.0,585.0,440,1
15223.0,454.9000000000001,98,1
15224.0,310.47999999999996,150,1
15225.0,409.4000000000001,226,1
15226.0,154.41,71,1
15227.0,1219.4,750,1
15228.0,3376.9600000000005,2252,1
15230.0,429.6,351,1
15232.0,612.0600000000001,686,1
15234.0,197.0,196,1
15235.0,2247.5099999999998,1324,1
15236.0,321.05,269,1
15237.0,1412.320000000001,1071,1
15238.0,1056.5399999999997,689,1
15239.0,764.3399999999999,591,1
15240.0,1685.57,1361,1
15241.0,1738.5900000000006,1815,1
15243.0,316.68,185,1
15244.0,631.57,405,1
15245.0,2515.8400000000006,1784,1
15246.0,514.1500000000001,247,1
15247.0,356.0,160,1
15249.0,6657.360000000006,3557,1
15251.0,10327.109999999999,6084,1
15252.0,740.7800000000001,522,1
15253.0,915.2999999999996,864,1
15254.0,300.36000000000007,275,1
15255.0,890.8499999999999,489,1
15256.0,98.45,55,1
15257.0,232.14999999999998,45,0
15258.0,623.1600000000001,142,1
15260.0,1780.77,861,1
15261.0,254.82000000000002,270,1
15262.0,178.95000000000002,73,1
15263.0,156.50999999999996,89,1
15264.0,393.74000000000007,265,1
15265.0,1506.1200000000001,612,1
15266.0,119.30000000000001,18,0
15267.0,1717.36,944,1
15269.0,408.8,26,0
15270.0,2298.2000000000003,1459,1
15271.0,2485.820000000002,1257,1
15272.0,721.9399999999998,310,1
15274.0,716.5700000000003,619,1
15275.0,609.1899999999998,497,1
15276.0,135.31000000000003,64,1
15277.0,255.89999999999998,205,1
15279.0,277.40999999999997,185,1
15280.0,113.12,154,1
15281.0,2239.9499999999994,1193,1
15286.0,240.55,55,1
15287.0,485.24,432,1
15288.0,2306.519999999999,775,1
15289.0,935.1000000000004,996,1
15290.0,7803.77,4431,1
15291.0,4551.510000000002,2073,1
15292.0,180.93999999999997,56,1
15296.0,3610.3100000000004,1757,1
15297.0,635.04,290,1
15298.0,3774.1000000000013,2752,1
15299.0,3901.0000000000005,2942,1
15300.0,496.4399999999999,292,1
15301.0,5028.119999999999,2768,1
15303.0,574.02,248,1
15304.0,680.3000000000001,100,1
15306.0,1174.3499999999997,810,1
15307.0,205.3,37,0
15308.0,302.27000000000004,173,1
15311.0,59419.34000000011,37720,1
15312.0,921.1000000000001,513,1
15313.0,52.0,25,0
15314.0,327.97,313,1
15315.0,551.54,838,1
15316.0,165.0,100,1
15318.0,312.62,642,1
15319.0,204.5,175,1
15320.0,267.13,326,1
15321.0,2650.7299999999996,1163,1
15322.0,602.9699999999998,365,1
15325.0,162.2899999999999,232,1
15326.0,311.71,386,1
15327.0,208.75000000000003,116,1
15329.0,1007.5,480,1
15330.0,714.96,1312,1
15332.0,1661.06,652,1
15333.0,1028.56,344,1
15334.0,348.7199999999999,273,1
15335.0,173.97000000000003,80,1
15339.0,557.5699999999998,414,1
15341.0,2020.52,812,1
15342.0,391.75999999999993,276,1
15343.0,364.5,84,1
15344.0,476.58000000000004,106,1
15345.0,367.69000000000005,78,1
15346.0,252.42000000000004,144,1
15347.0,201.59999999999997,130,1
15348.0,158.03999999999996,84,1
15349.0,473.80999999999983,327,1
15350.0,115.65,51,1
15351.0,1862.140000000001,732,1
15353.0,777.02,343,1
15355.0,277.05000000000007,45,0
15356.0,2766.499999999999,1673,1
15358.0,8234.799999999992,6927,1
15360.0,427.92999999999995,223,1
15361.0,418.9200000000001,336,1
15363.0,318.05,143,1
15364.0,913.1900000000004,493,1
15365.0,1549.1700000000008,759,1
15366.0,602.5100000000001,621,1
15367.0,1867.6899999999991,1055,1
15368.0,446.94000000000005,230,1
15370.0,2360.55,828,1
15372.0,2007.4,2924,1
15373.0,2213.1100000000006,476,1
15374.0,168.0,126,1
15376.0,1233.3599999999997,619,1
15379.0,3631.89,2293,1
15380.0,1682.36,374,1
15381.0,596.85,171,1
15382.0,5927.859999999999,4003,1
15384.0,635.76,593,1
15385.0,316.88,161,1
15386.0,394.14000000000004,446,1
15388.0,140.54,88,1
15389.0,500.0,400,1
15392.0,1515.7299999999996,1265,1
15393.0,231.86,150,1
15394.0,2183.54,910,1
15395.0,107.45000000000002,17,0
15396.0,288.17999999999995,122,1
15397.0,94.0,20,0
15398.0,1339.6299999999999,767,1
15399.0,815.7699999999999,611,1
15400.0,666.7,360,1
15402.0,626.3499999999999,693,1
15405.0,349.1,193,1
15406.0,426.60999999999996,236,1
15407.0,1056.44,558,1
15408.0,267.17999999999995,106,1
15410.0,3450.8400000000015,1200,1
15411.0,1346.3800000000003,528,1
15412.0,190.53000000000003,108,1
15414.0,774.8999999999999,443,1
15415.0,572.8099999999998,575,1
15416.0,3974.3699999999994,2089,1
15417.0,508.8000000000001,284,1
15419.0,135.86,230,1
15421.0,950.3599999999996,500,1
15422.0,97.7,38,0
15423.0,43.5,101,1
15424.0,383.34,554,1
15426.0,1429.9,663,1
15427.0,1483.1399999999999,1013,1
15428.0,93.78,102,1
15429.0,364.89999999999975,369,1
15432.0,171.19,65,1
15433.0,417.86999999999983,399,1
15434.0,997.4800000000004,638,1
15435.0,149.29000000000005,54,1
15436.0,1122.5300000000007,613,1
15437.0,200.16000000000003,79,1
15438.0,156.57999999999998,59,1
15440.0,383.67999999999995,197,1
15442.0,594.0,120,1
15443.0,3212.159999999999,1660,1
15444.0,1418.2600000000016,764,1
15445.0,113.5,58,1
15447.0,155.17,85,1
15448.0,494.64000000000004,232,1
15449.0,971.2200000000001,810,1
15450.0,429.84,376,1
15452.0,538.73,283,1
15453.0,1388.370000000001,845,1
15454.0,179.10000000000002,86,1
15456.0,447.2200000000001,660,1
15457.0,237.07000000000002,132,1
15458.0,161.64,156,1
15460.0,216.76,109,1
15462.0,234.60000000000002,172,1
15463.0,126.14,106,1
15464.0,1048.8500000000006,350,1
15465.0,6945.02,1217,1
15466.0,334.53000000000014,246,1
15467.0,511.88000000000005,306,1
15468.0,438.46,150,1
15469.0,504.50000000000006,150,1
15471.0,469.47999999999985,266,1
15472.0,371.56,251,1
15473.0,1465.2,552,1
15475.0,454.10999999999984,319,1
15478.0,1441.4199999999996,585,1
15480.0,905.5,303,1
15482.0,6528.719999999998,2997,1
15483.0,233.81000000000006,295,1
15484.0,3563.1099999999997,3136,1
15485.0,2575.0,1306,1
15488.0,91.32000000000001,73,1
15489.0,1090.03,593,1
15491.0,3090.8500000000017,1624,1
15492.0,659.4599999999999,483,1
15493.0,1967.250000000005,555,1
15494.0,1299.230000000001,1148,1
15497.0,1259.7,622,1
15498.0,13252.549999999992,6090,1
15500.0,1131.5600000000004,572,1
15502.0,5548.579999999998,3825,1
15503.0,147.09000000000003,74,1
15504.0,52.83000000000001,33,0
15505.0,3497.140000000001,2348,1
15506.0,979.2600000000004,848,1
15507.0,492.35999999999996,162,1
15508.0,1000.2700000000002,440,1
15510.0,250.0,2,0
15511.0,909.2300000000001,271,1
15512.0,121.0,68,1
15513.0,14520.079999999996,5545,1
15514.0,2963.1900000000014,1791,1
15516.0,62.43,27,0
15517.0,267.03000000000003,293,1
15518.0,1918.650000000001,1263,1
15520.0,343.49999999999994,314,1
15521.0,2699.6500000000005,1675,1
15522.0,398.84,573,1
15523.0,412.00999999999993,132,1
15524.0,440.0,4,0
15525.0,808.5200000000001,412,1
15526.0,148.44,24,0
15527.0,2412.929999999999,989,1
15528.0,229.32999999999993,123,1
15529.0,3965.2299999999977,3488,1
15530.0,1502.3500000000001,950,1
15531.0,2007.4399999999994,1105,1
15532.0,1507.1800000000028,506,1
15533.0,746.9199999999996,256,1
15535.0,459.8999999999997,129,1
15537.0,110.92000000000003,29,0
15539.0,538.46,410,1
15540.0,213.30000000000004,200,1
15541.0,85.13000000000002,49,0
15543.0,127.85999999999999,86,1
15544.0,3542.5099999999948,3105,1
15545.0,292.7199999999999,163,1
15547.0,4954.839999999991,4032,1
15549.0,1652.01,685,1
15550.0,575.63,295,1
15551.0,436.05999999999995,218,1
15552.0,90.12,60,1
15553.0,437.22999999999985,451,1
15554.0,217.2,74,1
15555.0,4756.059999999989,4381,1
15556.0,279.77,236,1
15557.0,473.65,219,1
15561.0,722.7400000000001,256,1
15562.0,134.55,39,0
15563.0,1310.6899999999998,1430,1
15565.0,173.15999999999997,60,1
15567.0,186.01000000000002,223,1
15568.0,758.2899999999998,461,1
15569.0,1375.7100000000003,666,1
15570.0,4109.97,2058,1
15571.0,650.43,264,1
15572.0,2552.86,1229,1
15573.0,599.5,362,1
15574.0,702.2500000000001,349,1
15576.0,940.6700000000002,404,1
15577.0,258.8799999999998,89,1
15578.0,127.1,52,1
15579.0,348.5999999999999,120,1
15581.0,721.6300000000003,283,1
15582.0,682.9100000000001,453,1
15584.0,722.6099999999999,312,1
15585.0,455.30000000000007,320,1
15587.0,913.6800000000002,312,1
15589.0,456.58,242,1
15592.0,388.58,354,1
15593.0,199.8,60,1
15594.0,1767.53,982,1
15596.0,1343.3400000000001,548,1
15597.0,315.71999999999997,276,1
15598.0,235.68,156,1
15599.0,761.74,718,1
15601.0,6745.359999999997,4978,1
15602.0,1102.3700000000003,1003,1
15603.0,48.480000000000004,96,1
15604.0,216.39000000000001,159,1
15605.0,1198.23,441,1
15606.0,2422.64,720,1
15607.0,104.76,202,1
15608.0,1093.68,714,1
15609.0,270.03000000000003,145,1
15610.0,112.46,66,1
15611.0,1547.3900000000003,496,1
15612.0,195.15,52,1
15615.0,10360.03999999999,5493,1
15618.0,747.0300000000003,427,1
15619.0,336.40000000000003,136,1
15620.0,1524.4,899,1
15621.0,1158.7700000000002,463,1
15622.0,3224.5300000000016,1552,1
15623.0,301.03,125,1
15624.0,588.1300000000001,357,1
15625.0,1504.56,1166,1
15626.0,675.8000000000001,766,1
15628.0,2865.6400000000003,1882,1
15630.0,1180.3999999999999,799,1
15632.0,3147.3100000000013,2049,1
15634.0,243.55,99,1
15636.0,724.76,284,1
15637.0,223.36,128,1
15638.0,-94.0,-52,0
15639.0,425.31999999999994,323,1
15640.0,12433.339999999982,6572,1
15641.0,1887.2000000000005,1562,1
15643.0,647.4000000000003,242,1
15644.0,812.9999999999998,557,1
15645.0,611.5899999999997,255,1
15646.0,425.13999999999993,388,1
15648.0,602.5999999999999,214,1
15649.0,816.0,192,1
15651.0,646.3000000000001,479,1
15652.0,337.74,208,1
15653.0,877.4399999999999,1200,1
15654.0,922.5300000000002,475,1
15655.0,511.31999999999994,319,1
15656.0,748.5000000000001,343,1
15657.0,30.0,24,0
15658.0,958.8999999999997,232,1
15659.0,306.45000000000005,111,1
15660.0,1552.0099999999998,1037,1
15661.0,309.8,236,1
15663.0,138.14000000000001,106,1
15664.0,358.63000000000005,141,1
15665.0,2242.0100000000007,1666,1
15667.0,301.32000000000005,240,1
15668.0,76.32000000000001,72,1
15669.0,677.69,339,1
15670.0,173.05,91,1
15671.0,2635.4900000000007,1681,1
15673.0,2881.0200000000013,1514,1
15674.0,1744.02,1075,1
15675.0,323.69,527,1
15676.0,3324.09,2231,1
15677.0,657.23,319,1
15678.0,352.70000000000005,184,1
15679.0,781.2799999999999,1170,1
15680.0,1333.6800000000003,952,1
15681.0,946.3599999999998,556,1
15683.0,193.75,131,1
15687.0,2981.499999999999,1308,1
15689.0,254.1,84,1
15690.0,239.76000000000002,408,1
15691.0,136.8,72,1
15692.0,191.04000000000002,138,1
15694.0,6408.5999999999985,1664,1
15695.0,409.9800000000001,212,1
15696.0,2644.46,1022,1
15699.0,309.6499999999999,113,1
15700.0,664.0299999999996,328,1
15701.0,1542.14,923,1
15703.0,211.5,66,1
15704.0,2293.6199999999994,1028,1
15705.0,143.10000000000002,62,1
15706.0,1001.8100000000001,305,1
15707.0,945.5799999999999,605,1
15708.0,3329.719999999999,1258,1
15709.0,133.25,121,1
15712.0,1072.3600000000001,486,1
15713.0,346.75,149,1
15714.0,330.8799999999998,187,1
15716.0,1118.8100000000004,744,1
15717.0,150.3,70,1
15719.0,5042.309999999997,2723,1
15720.0,598.7300000000001,281,1
15721.0,507.0799999999998,409,1
15722.0,2181.21,1021,1
15723.0,203.1,87,1
15724.0,212.3,72,1
15725.0,415.2500000000001,221,1
15727.0,5178.960000000001,3065,1
15728.0,-134.8,-34,0
15729.0,62.0,24,0
15730.0,1108.3800000000003,683,1
15732.0,294.11999999999995,215,1
15733.0,162.3,62,1
15734.0,1339.45,346,1
15737.0,1121.2099999999998,584,1
15738.0,4788.769999999996,2967,1
15739.0,449.12000000000006,472,1
15740.0,154.88000000000002,152,1
15743.0,784.4600000000004,216,1
15744.0,34.8,120,1
15745.0,1071.24,412,1
15746.0,182.95999999999998,130,1
15747.0,974.0399999999995,480,1
15748.0,149.30999999999995,51,1
15749.0,21535.9,9014,1
15750.0,2451.229999999999,1779,1
15752.0,2628.9300000000026,1973,1
15753.0,79.2,144,1
15754.0,455.67,197,1
15755.0,2318.880000000002,1397,1
15756.0,532.9599999999995,242,1
15757.0,714.4200000000001,491,1
15758.0,205.25,47,0
15759.0,253.04000000000002,60,1
15762.0,583.75,251,1
15763.0,1048.67,268,1
15764.0,3245.4700000000007,2036,1
15766.0,315.05999999999995,170,1
15768.0,621.83,244,1
15769.0,51823.72,27660,1
15773.0,635.6800000000001,311,1
15774.0,270.8,87,1
15775.0,104.9,68,1
15776.0,241.62000000000003,138,1
15777.0,1021.6100000000001,375,1
15780.0,475.28000000000003,220,1
15781.0,333.56,178,1
15782.0,2593.9400000000005,863,1
15783.0,246.3,212,1
15785.0,2303.750000000001,1594,1
15786.0,4834.200000000004,3331,1
15787.0,948.0500000000001,540,1
15789.0,351.3,438,1
15790.0,220.84999999999997,114,1
15791.0,1604.4400000000003,730,1
15793.0,948.9599999999999,552,1
15795.0,610.0100000000001,581,1
15796.0,2707.6099999999997,859,1
15797.0,2192.4,872,1
15799.0,884.1400000000002,955,1
15800.0,699.0800000000002,335,1
15801.0,1042.1899999999998,562,1
15803.0,415.82,290,1
15804.0,3848.5499999999984,2515,1
15805.0,5452.169999999996,3337,1
15806.0,784.5799999999999,602,1
15807.0,903.9000000000001,430,1
15808.0,3724.7700000000013,1341,1
15809.0,399.2099999999999,251,1
15810.0,1145.4299999999992,737,1
15811.0,2171.3199999999997,1061,1
15812.0,1801.14,922,1
15813.0,1303.9099999999999,603,1
15814.0,1842.7300000000005,1247,1
15815.0,2100.6000000000004,1856,1
15819.0,1905.45,1357,1
15820.0,206.98000000000002,128,1
15821.0,570.96,202,1
15822.0,885.4699999999999,375,1
15823.0,-811.8600000000001,-282,0
15825.0,532.94,220,1
15826.0,1649.36,962,1
15827.0,1648.5400000000004,843,1
15829.0,636.14,996,1
15830.0,547.7,409,1
15831.0,747.7599999999999,1097,1
15832.0,836.7899999999998,465,1
15834.0,2082.400000000002,959,1
15835.0,954.0899999999996,439,1
15836.0,117.47,24,0
15837.0,391.97999999999996,189,1
15838.0,33362.280000000006,9008,1
15839.0,1020.7400000000001,670,1
15840.0,345.65999999999997,394,1
